symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
CTR,Tổng Công ty Cổ phần Công trình Viettel,Xây dựng,HOSE,74.0,9917.0,14.12,4.1,29.0,-3.92,4.15,-1.22,True,False,34.18,0.61,31.32,19080748000.0,-21.89,11.45,22.7,94.7,77.5,35.1,55.7
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,16.0,9006.0,4.08,0.76,18.7,-13.51,-23.02,-32.46,False,False,50.65,0.79,29.66,28124902250.0,-38.21,1.91,88.5,80.5,31.1,40.4,57.7
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,32.5,23982.0,8.9,1.61,18.04,-10.01,-31.52,-8.82,True,False,66.39,0.52,39.56,95216983750.0,-31.52,12.46,51.9,79.6,25.4,67.5,50.4
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,38.75,20014.0,4.84,0.98,20.18,-15.3,-52.1,-57.96,False,False,43.99,0.74,49.53,33446539930.0,-59.55,7.64,80.3,84.1,12.5,43.9,51.3
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,44.4,10008.0,17.83,2.83,15.85,14.14,3.01,10.12,True,True,58.33,0.98,41.15,83211510250.0,-18.79,33.94,20.0,68.1,88.1,64.0,62.9
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,90.5,13035.0,13.88,2.86,20.61,-2.9,-5.59,-6.97,False,False,35.39,0.23,12.54,694483480.0,-11.96,0.33,27.2,85.0,70.7,4.4,47.0
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,10.05,11469.0,12.41,0.68,5.48,-15.45,-20.8,-51.57,False,False,55.64,1.07,42.78,66032911280.0,-56.7,9.93,67.0,16.8,32.6,56.1,39.7
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,22.4,19514.0,14.18,1.34,9.46,-1.14,-29.63,-9.72,True,False,58.7,0.53,36.25,66184579250.0,-29.63,8.99,39.3,37.2,38.9,57.0,38.9
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,10.75,16630.0,46.74,0.69,1.48,-16.02,-11.19,-45.65,False,False,46.3,0.99,42.31,135310743250.0,-49.36,7.82,45.6,6.2,45.3,71.9,37.8
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,16.8,42191.0,27.54,1.2,4.37,-18.84,-25.5,-37.2,False,False,45.16,1.16,35.73,74639017000.0,-38.91,1.82,32.6,13.3,21.1,59.6,26.4
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,13.2,1987.0,11.0,1.04,9.49,-10.89,-21.32,-32.13,False,False,35.94,0.55,33.04,3283926700.0,-47.2,0.0,59.1,38.1,37.0,16.7,36.8
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,72.7,130659.0,13.17,3.39,25.71,-1.09,-5.14,-26.92,True,False,63.57,0.74,32.21,403104783000.0,-30.53,16.88,27.6,92.9,74.6,93.0,66.1
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,137.0,25733.0,29.34,5.59,19.07,18.88,-6.35,10.65,True,False,40.68,0.84,37.04,61314065500.0,-18.04,30.48,6.7,81.4,79.8,52.6,51.8
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,20.55,9598.0,16.31,1.62,9.96,-10.65,-17.42,-38.56,False,False,40.0,0.94,38.52,17533039500.0,-39.21,2.24,32.9,39.8,42.3,34.2,34.6
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,82.9,191106.0,17.53,3.02,17.22,-2.59,-16.01,32.43,True,False,46.43,0.69,48.24,138479100500.0,-35.59,48.04,18.7,76.1,57.0,72.8,50.7
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.4,5482.0,6.26,0.89,14.29,-7.12,-21.09,-16.54,False,False,52.0,0.49,28.28,2059363250.0,-24.08,5.98,79.4,61.1,45.4,9.6,49.2
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,74.6,32072.0,17.89,2.38,13.29,-1.84,-0.05,15.96,False,True,31.48,0.76,33.83,92092491500.0,-9.05,33.74,23.1,55.8,77.0,66.7,58.0
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,30.0,132600.0,22.56,2.13,9.45,-14.29,-16.2,5.66,False,False,36.51,0.99,47.59,80500705750.0,-34.43,20.51,22.9,36.3,38.9,61.4,34.9
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,13.6,21039.0,7.12,1.15,16.1,-10.82,-10.23,-11.4,False,False,30.0,0.72,31.07,22498967750.0,-27.85,0.0,69.4,69.9,53.7,37.7,56.1
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,46.0,10091.0,6.63,1.59,24.04,-10.16,-17.86,-17.15,False,False,37.69,0.76,35.03,33664630500.0,-32.55,4.78,59.7,91.2,43.3,44.7,56.6
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.5,1771.0,5.07,0.62,12.26,-30.0,-35.19,-54.55,False,False,20.0,0.65,30.26,2972984945.0,-56.79,0.0,90.9,53.1,5.3,14.0,39.3
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,25.5,29861.0,25.25,2.59,10.26,9.54,34.74,9.36,True,True,58.9,0.97,34.76,104019958250.0,-3.77,54.85,17.3,41.6,95.3,68.4,58.7
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,26.8,134141.0,7.53,1.64,21.84,6.35,4.28,12.48,True,True,51.43,0.99,33.05,270975552250.0,-9.76,21.1,54.3,89.4,86.5,91.2,82.0
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.35,3745.0,3.55,0.78,22.13,-26.26,-26.67,-56.5,False,False,43.75,1.02,40.44,11788186250.0,-65.2,4.13,88.5,90.3,12.1,27.2,52.0
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,15.95,10303.0,7.67,0.86,11.21,-24.59,-37.79,-38.81,False,False,51.95,0.96,39.16,20605379000.0,-49.95,2.9,75.8,47.8,5.8,36.0,37.9
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,21.3,215681.0,10.6,1.27,11.94,-8.19,-10.97,-17.44,False,False,51.22,0.72,27.21,435952682000.0,-21.39,4.67,51.4,49.6,59.1,94.7,58.1
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.2,10029.0,7.08,0.39,5.51,-12.82,-7.91,-33.7,False,False,39.39,0.74,28.92,23658653500.0,-35.94,1.49,90.0,17.7,53.9,38.6,49.5
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.1,5838.0,16.81,0.91,5.41,-11.03,-26.44,-29.26,False,False,14.29,0.61,34.68,2498704500.0,-39.8,3.86,51.5,15.9,26.9,12.3,25.5
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,30.0,18482.0,5.89,1.76,29.91,-20.88,-23.35,-15.64,False,False,26.0,0.87,37.42,34251750855.0,-33.56,6.77,58.8,95.6,22.1,47.4,51.6
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,6.77,6579.0,7.13,0.53,7.42,-24.79,-28.91,-40.28,False,False,35.62,0.87,31.61,12440864950.0,-49.69,1.2,86.2,26.5,12.3,28.1,36.2
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,36.1,8609.0,15.9,2.41,15.15,-20.62,-34.7,-33.87,False,False,42.5,0.23,23.81,460518250.0,-35.39,3.14,27.6,64.6,10.9,2.6,24.0
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,26.5,32867.0,10.82,0.92,8.48,-13.68,-17.19,-32.05,False,False,40.0,1.0,35.64,34046319750.0,-32.4,0.0,64.0,32.7,39.6,45.6,42.8
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.3,13838.0,28.5,2.09,7.33,2.81,0.0,-3.44,True,True,50.0,0.1,21.1,5563452500.0,-3.79,23.32,19.5,25.7,80.0,18.4,41.9
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,16.3,29234.0,17.34,0.98,5.67,-29.44,-36.33,-53.16,False,False,37.5,0.93,35.67,91996527250.0,-54.53,0.0,47.2,19.5,4.9,65.8,28.2
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.68,2481.0,29.25,0.4,1.36,-7.33,-14.6,-33.33,False,False,40.0,0.68,29.1,8410443650.0,-46.21,0.0,54.5,5.3,52.1,21.9,33.1
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,6.85,2087.0,9.38,0.52,5.58,-19.11,-23.62,-33.38,False,False,38.96,0.82,30.51,6361323750.0,-40.16,1.48,79.0,18.6,23.3,19.3,34.1
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,46.7,139655.0,12.23,2.96,24.18,2.64,20.24,15.46,False,True,25.61,0.41,32.56,149480109000.0,-16.61,22.47,30.8,92.0,89.6,77.2,74.5
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,19.75,212652.0,5.95,1.17,19.64,-0.77,-6.06,-7.65,False,False,46.55,0.82,26.84,219085531500.0,-14.97,9.52,71.4,83.2,72.6,87.7,74.5
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,16.5,20319.0,9.59,1.34,14.02,-9.13,-12.15,-33.67,False,False,43.75,1.21,40.84,63500515654.0,-39.05,0.27,49.6,59.3,53.0,54.4,50.8
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,141.8,183037.0,22.4,8.27,36.93,10.44,2.49,38.16,True,False,78.26,0.53,33.78,53779473000.0,-20.87,39.03,12.0,98.2,86.5,50.9,59.1
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.55,3786.0,11.78,1.23,10.41,-8.28,-5.12,-3.17,False,False,41.85,0.45,30.21,1531136460.0,-18.68,8.61,50.7,42.5,66.7,7.9,42.8
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,66.5,114950.0,23.33,2.71,11.62,-6.47,-9.03,-17.9,False,False,50.55,0.83,28.68,287690211500.0,-24.86,4.07,16.9,48.7,62.8,92.1,48.8
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,71.3,128340.0,14.95,3.22,21.56,-5.23,-14.41,-2.15,False,False,46.76,1.12,35.02,188471176500.0,-22.72,14.39,23.6,88.5,56.0,83.3,56.6
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.2,6624.0,23.18,0.6,2.58,-15.64,-19.28,-38.18,False,False,40.54,0.79,32.58,15469619250.0,-43.62,0.0,55.4,8.0,32.8,33.3,30.3
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,24.7,14044.0,17.03,0.79,4.64,-2.76,-6.41,-33.79,True,False,64.22,0.97,39.82,54326695000.0,-36.9,23.5,53.2,14.2,68.8,51.8,45.2
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.5,7542.0,5.91,1.25,21.12,-8.48,-22.64,-0.55,False,False,28.57,0.66,30.49,11016016500.0,-29.07,0.24,67.2,86.7,40.5,26.3,53.5
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,12.2,37875.0,13.71,0.5,3.66,-6.15,10.68,-19.04,False,False,32.61,0.9,47.73,146928751000.0,-36.02,24.91,69.7,9.7,80.9,76.3,56.8
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.2,6789.0,5.65,0.71,12.59,-19.82,-24.66,-22.47,False,False,32.2,0.54,29.26,8980735250.0,-32.02,0.0,86.2,54.0,22.1,23.7,45.0
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.4,11043.0,8.06,1.29,15.98,4.35,-25.27,-8.9,False,False,50.68,0.75,43.68,29120562750.0,-34.93,15.58,58.1,69.0,48.6,42.1,52.0
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,11.75,16115.0,39.17,4.14,10.56,-21.14,-22.95,-49.79,False,False,46.67,1.09,38.33,62516081000.0,-55.32,5.38,6.2,44.2,22.8,53.5,25.8
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,38.3,5069.0,22.53,1.74,7.72,13.56,45.94,86.02,True,True,49.12,1.02,49.48,14555731250.0,-5.08,91.72,25.8,30.1,97.2,31.6,52.3
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,32.8,8414.0,8.68,1.09,12.61,-4.97,-1.73,8.7,True,False,54.19,0.69,36.48,14526671475.0,-15.23,24.23,66.7,54.9,72.1,30.7,56.0
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,18.5,1907.0,108.82,1.22,1.12,-11.9,-31.48,-30.97,False,False,24.24,1.01,48.32,2374263615.0,-50.13,4.52,26.1,3.5,21.4,11.4,13.6
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.2,50188.0,16.68,1.71,10.23,-8.96,-29.88,2.71,True,False,18.48,0.7,46.54,152825060500.0,-47.54,11.68,31.1,40.7,28.4,78.1,38.1
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,37.3,38379.0,2.22,0.47,21.3,-39.84,-52.55,-32.29,False,False,55.48,0.91,46.52,206526845000.0,-55.95,21.3,98.2,87.6,1.8,86.0,61.5
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.6,40649.0,15.95,1.13,7.09,-6.67,-5.97,0.29,False,False,25.81,0.75,33.81,82925559250.0,-23.87,15.49,46.6,23.0,66.1,63.2,46.8
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.84,3238.0,17.0,0.63,3.73,-8.58,-11.51,-14.52,False,False,38.71,0.23,16.12,1118678600.0,-20.72,0.23,59.0,10.6,56.0,5.3,33.8
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,30.0,3968.0,4.85,0.72,14.76,-16.53,-24.83,-13.69,False,False,40.2,0.65,28.42,3276270860.0,-32.49,0.0,87.4,62.4,24.0,15.8,46.5
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.55,18316.0,15.59,0.64,4.13,3.19,-24.95,42.6,False,False,52.17,0.73,45.62,77994635250.0,-31.2,63.8,61.7,11.5,47.7,60.5,42.2
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,32.0,19536.0,8.99,1.09,12.12,-16.89,-26.44,1.56,False,False,37.34,0.81,50.34,111442544866.0,-41.39,21.37,64.9,52.2,19.2,70.2,46.1
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,22.1,10221.0,10.0,1.2,11.97,12.47,-8.26,35.81,True,True,69.32,0.65,44.15,104769507000.0,-20.81,46.44,54.9,50.4,76.3,69.3,65.8
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,44.95,35316.0,9.63,1.16,12.08,-10.81,-17.3,-21.37,False,False,41.3,0.45,23.14,12741634500.0,-27.91,2.51,58.2,51.3,43.0,28.9,43.7
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,43.85,58292.0,12.71,2.66,20.92,-3.56,7.13,4.42,False,False,30.48,0.54,28.72,30525766750.0,-12.72,11.06,32.1,85.8,80.5,43.0,58.5
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,22.9,18672.0,25.16,1.82,7.25,6.26,6.23,0.1,True,True,32.69,0.22,19.24,27941308500.0,-9.76,17.83,22.2,24.8,87.2,39.5,48.4
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,42.75,5143.0,5.4,2.6,48.06,-9.61,-14.81,-21.17,False,False,20.78,0.35,18.63,4258768000.0,-23.71,0.35,53.9,100.0,48.4,17.5,53.8
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.55,76807.0,4.44,0.72,16.17,-16.3,-21.62,-32.07,False,False,51.28,0.78,27.09,552643626250.0,-35.61,3.13,88.3,70.8,28.6,97.4,64.8
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,14.3,16280.0,9.53,1.01,10.62,-21.43,-14.37,-43.48,False,False,42.86,1.39,47.76,167225848345.0,-47.81,0.0,62.9,45.1,34.7,81.6,50.5
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.6,15766.0,56.6,5.16,9.12,15.51,18.41,-23.31,True,True,81.51,0.52,32.67,2086431000.0,-30.38,20.17,4.4,35.4,95.8,10.5,43.4
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,18.3,47938.0,9.43,1.29,13.66,25.77,33.27,10.55,True,True,79.82,0.43,24.01,38712836250.0,0.0,35.31,52.3,58.4,97.9,49.1,69.9
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.3,72117.0,11.87,1.28,10.77,-2.88,-12.88,-28.88,True,False,60.23,1.17,36.13,420864453230.0,-32.73,15.44,48.0,46.0,60.5,93.9,56.5
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,77.3,122350.0,24.54,2.43,9.92,9.03,17.66,43.15,True,True,60.0,0.76,38.22,270525594000.0,-0.9,68.04,18.7,38.9,92.8,90.4,61.7
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,18.0,5238.0,9.38,1.01,10.79,-19.6,-36.32,-45.16,False,False,48.01,0.83,34.18,8361403605.0,-48.58,10.65,64.4,46.9,10.4,21.1,33.2
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,31.6,231720.0,8.83,1.31,14.89,1.12,7.55,-12.84,True,False,53.61,1.07,31.68,529085527250.0,-21.88,12.42,55.6,63.7,85.6,96.5,70.9
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,11.7,15551.0,13.6,0.58,4.29,-13.91,-11.85,-37.0,True,False,66.27,1.21,45.55,71845072895.0,-47.73,17.0,68.3,12.4,45.4,58.8,43.3
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,7.94,1707.0,,0.77,-5.44,-13.7,-25.79,-42.03,False,False,13.79,0.38,22.36,654177400.0,-44.48,1.02,64.8,1.8,24.7,3.5,23.6
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.15,45494.0,5.3,0.93,17.51,-13.46,-11.84,-23.22,False,False,40.54,0.93,28.32,83952922750.0,-25.71,1.8,80.9,77.0,47.7,64.9,64.1
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,25.75,2448.0,18.39,1.37,7.43,-10.43,-31.06,-26.94,False,False,57.38,0.62,33.34,2608525500.0,-40.19,8.88,31.1,27.4,25.1,13.2,22.2
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.2,500505.0,13.82,2.17,15.67,-4.73,-1.86,-9.48,False,False,55.41,0.73,27.61,258848089000.0,-22.78,7.78,32.9,67.3,71.9,88.6,59.9
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,15.05,14449.0,2.65,0.86,32.59,-13.58,-25.54,-32.78,False,False,37.84,0.82,35.73,34170396750.0,-40.77,0.0,87.4,97.3,26.0,46.5,61.0
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,20.05,31445.0,10.84,0.66,6.12,-15.04,-25.51,-35.74,False,False,41.82,1.08,38.32,204280857500.0,-38.73,8.67,70.8,20.4,24.4,85.1,44.3
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.0,6416.0,7.14,0.97,13.53,-15.73,-21.59,-30.59,False,False,27.27,0.45,21.01,1404039495.0,-35.34,0.0,73.4,57.5,29.8,7.0,41.6
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,11.0,4080.0,12.09,0.94,7.78,-20.29,-29.03,-51.97,False,False,38.0,1.1,40.4,8038941750.0,-53.39,0.0,60.4,31.0,14.9,20.2,29.5
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,41.0,20803.0,13.1,2.13,16.24,4.02,-4.84,-20.72,True,False,51.75,0.95,37.41,13265600750.0,-24.73,17.48,36.3,71.7,78.8,29.8,53.4
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,50.2,13737.0,7.94,1.17,14.76,-12.08,-14.48,-10.59,False,False,21.43,0.6,30.82,20837633500.0,-27.46,0.0,65.2,62.4,44.2,36.8,50.1
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,72.0,581610.0,7.06,1.24,17.6,7.81,55.93,49.53,True,True,61.24,1.77,54.79,554644312500.0,-8.82,72.08,65.0,77.9,95.6,98.2,86.2
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,13.25,59230.0,6.19,0.96,15.51,-10.16,-8.09,-27.13,False,False,53.56,0.87,25.37,64000148740.0,-28.66,2.54,77.4,66.4,58.1,55.3,62.0
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,243.3,1441028.0,164.39,12.65,7.69,24.45,67.79,289.28,True,True,77.72,1.65,52.66,1419186693500.0,-5.0,289.28,0.9,29.2,99.6,100.0,58.2
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.66,801.0,7.73,0.52,6.69,-6.75,-12.89,-20.72,False,False,58.54,0.39,19.21,420045400.0,-24.67,0.73,84.6,21.2,55.8,1.8,42.8
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,13.25,42758.0,3.75,0.62,16.64,-18.4,-17.19,-50.82,False,False,60.53,1.47,49.79,562742876695.0,-58.4,18.4,93.6,74.3,34.3,99.1,69.2
