symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,13.69,1987.0,11.41,1.08,9.49,-13.89,-20.63,-34.65,False,False,29.54,0.54,33.21,3506107920.0,-48.81,0.0,60.8,37.7,23.1,17.4,33.1
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,72.4,130659.0,13.12,3.37,25.71,-2.43,-7.68,-29.37,True,False,67.31,0.74,32.07,381724172480.0,-30.82,16.4,27.8,93.0,61.7,93.0,62.4
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,140.5,25733.0,30.09,5.74,19.07,21.92,1.6,13.65,True,True,40.06,0.83,37.02,72106321700.0,-15.94,33.81,7.1,81.6,86.3,60.9,61.4
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,21.4,9598.0,16.98,1.69,9.96,-7.76,-12.43,-40.09,False,False,47.78,0.94,38.44,18745084580.0,-40.09,6.47,32.4,39.5,42.3,33.9,34.3
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,85.7,191106.0,18.12,3.12,17.22,3.88,-11.65,33.49,True,True,75.38,0.69,48.18,145638584000.0,-33.41,53.04,18.1,75.4,59.5,75.7,57.6
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.7,5482.0,6.41,0.92,14.29,-4.51,-9.29,-16.92,True,False,65.0,0.49,28.31,2200968738.0,-22.25,8.55,79.5,60.5,57.0,10.4,52.8
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,75.6,32072.0,18.13,2.41,13.29,0.0,8.8,13.57,False,True,35.96,0.77,33.98,102295425080.0,-7.83,35.53,22.7,55.3,80.5,68.7,59.1
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,31.85,132600.0,23.95,2.26,9.45,-6.19,-4.5,9.51,True,False,54.63,0.97,47.28,86906173130.0,-30.38,27.94,21.8,36.0,59.5,64.3,41.2
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,13.95,21039.0,7.3,1.18,16.1,-8.52,-3.46,-15.2,False,False,41.18,0.71,30.98,22643209790.0,-25.99,1.82,70.3,69.3,55.7,37.4,56.7
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,46.6,10091.0,6.71,1.61,24.04,-8.98,-13.83,-16.65,False,False,55.97,0.75,34.98,34787382465.0,-31.67,6.15,59.8,91.2,36.2,46.1,54.8
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.7,1771.0,5.36,0.66,12.26,-26.0,-30.19,-53.75,False,False,30.0,0.63,29.92,2766032875.0,-54.32,0.0,90.3,52.6,6.7,13.9,39.4
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,26.35,29861.0,26.09,2.68,10.26,9.93,38.92,4.64,True,True,66.15,0.98,34.98,113390538250.0,-0.57,60.01,16.3,41.2,96.0,70.4,58.9
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,27.5,134141.0,7.72,1.69,21.84,8.7,9.34,7.58,True,True,60.32,0.99,33.07,271686459345.0,-7.41,24.26,55.4,89.5,89.9,91.3,83.4
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.6,3745.0,3.62,0.8,22.13,-25.48,-21.99,-60.06,False,False,42.86,1.03,40.6,11732195350.0,-64.43,6.42,88.6,90.4,13.6,27.8,52.6
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,16.2,10303.0,7.79,0.87,11.21,-23.04,-30.21,-44.42,False,False,49.38,0.97,39.39,21149822480.0,-49.17,4.52,76.6,47.4,6.6,36.5,38.4
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,22.05,215681.0,10.97,1.31,11.94,-6.57,-8.86,-17.25,True,False,61.33,0.73,27.98,431475940098.0,-18.62,8.35,52.0,49.1,55.5,95.7,57.2
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.6,10029.0,7.36,0.41,5.51,-10.55,-3.64,-34.22,False,False,48.15,0.76,29.81,23004341850.0,-34.22,5.47,88.7,17.5,52.0,38.3,48.5
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.1,5838.0,16.81,0.91,5.41,-13.26,-22.44,-30.28,False,False,15.0,0.62,34.74,2234294975.0,-39.8,3.86,54.3,15.8,21.0,12.2,24.5
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,31.0,18482.0,6.09,1.82,29.91,-16.72,-14.31,-17.87,False,False,26.53,0.87,37.39,34061785345.0,-31.35,10.33,58.7,95.6,26.3,45.2,52.4
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,7.13,6579.0,7.51,0.56,7.42,-20.8,-22.03,-39.8,False,False,39.69,0.86,31.44,14899609485.0,-47.01,6.58,85.4,26.3,14.8,31.3,37.3
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,38.8,8609.0,17.09,2.59,15.15,-14.68,-30.19,-28.02,True,False,67.24,0.21,23.24,475801820.0,-30.56,10.86,24.3,64.0,13.3,3.5,23.8
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,26.95,32867.0,11.0,0.93,8.48,-7.86,-10.47,-33.13,False,False,47.22,0.98,35.72,34934968710.0,-34.51,0.56,64.9,32.5,47.7,47.0,45.7
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.5,13838.0,28.61,2.1,7.33,3.73,1.38,-3.59,True,True,52.0,0.1,21.17,5633615150.0,-3.59,23.8,19.1,25.4,79.1,19.1,41.6
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,17.0,29234.0,18.09,1.02,5.67,-28.12,-32.14,-53.74,False,False,38.37,0.92,35.62,93423786410.0,-53.74,3.66,47.0,19.3,3.7,67.0,28.0
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.82,2481.0,30.12,0.41,1.36,-5.12,-12.04,-33.43,False,False,58.06,0.68,29.07,8795870180.0,-44.6,2.12,54.2,5.3,49.0,22.6,32.2
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,7.06,2087.0,9.67,0.54,5.58,-15.62,-16.63,-38.1,False,False,45.45,0.83,30.76,6470956374.0,-38.33,4.59,79.2,18.4,27.0,20.0,35.3
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,48.15,139655.0,12.6,3.05,24.18,3.33,25.5,11.62,False,True,33.53,0.41,32.59,150008626670.0,-14.02,26.28,31.4,92.1,88.5,76.5,74.2
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,20.2,212652.0,6.08,1.2,19.64,2.11,-5.01,-10.72,True,False,56.0,0.82,26.95,241894299508.0,-13.03,12.01,72.5,83.3,67.5,88.7,73.5
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,17.1,20319.0,9.94,1.39,14.02,-5.82,-8.96,-38.08,False,False,45.16,1.21,40.93,67412901401.0,-38.08,3.92,50.3,58.8,56.3,54.8,51.9
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,142.0,183037.0,22.43,8.28,36.93,10.59,4.42,48.82,True,False,73.83,0.52,33.86,53382818600.0,-20.76,48.82,11.5,98.2,86.4,52.2,59.1
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.95,3786.0,12.08,1.26,10.41,-5.92,-0.39,-4.33,False,False,55.2,0.45,30.28,1445908110.0,-16.58,11.41,52.0,42.1,66.6,8.7,43.2
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,68.4,114950.0,24.0,2.79,11.62,-4.87,0.15,-19.34,True,False,60.56,0.83,28.66,281713206635.0,-22.71,7.04,16.8,48.2,69.7,92.2,50.8
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,71.6,128340.0,15.01,3.24,21.56,-7.02,-10.23,-6.18,False,False,42.28,1.13,35.12,198486821060.0,-22.4,14.87,24.3,88.6,51.7,83.5,55.6
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.75,6624.0,24.43,0.63,2.58,-11.42,-15.53,-34.67,False,False,48.39,0.79,33.06,16443134310.0,-40.58,3.37,54.5,7.9,33.0,33.0,30.0
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,25.25,14044.0,17.41,0.81,4.64,-3.79,-0.44,-35.8,True,False,63.64,0.97,39.79,51986681710.0,-35.87,26.25,53.2,14.0,70.3,51.3,45.6
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.65,7542.0,5.95,1.26,21.12,-7.4,-19.02,-5.8,False,False,25.93,0.66,30.53,10754784540.0,-28.55,0.98,69.2,86.8,36.0,27.0,52.9
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,13.0,37875.0,14.61,0.53,3.66,-1.52,31.22,-18.74,True,False,44.12,0.88,47.46,154672557970.0,-31.83,33.1,67.7,9.6,85.7,78.3,58.1
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.65,6789.0,5.79,0.73,12.59,-18.38,-22.92,-26.27,False,False,29.23,0.54,29.33,9184995550.0,-30.34,0.81,86.8,53.5,14.3,23.5,42.7
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.7,11043.0,8.18,1.31,15.98,4.81,-19.61,-14.07,False,False,54.41,0.76,43.76,29386036115.0,-33.97,17.28,60.0,68.4,48.5,42.6,52.4
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,12.0,16115.0,40.0,4.23,10.56,-21.05,-17.81,-53.85,False,False,47.73,1.09,38.42,64701408330.0,-54.37,7.62,6.6,43.9,21.7,53.0,25.4
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,37.95,5069.0,22.32,1.72,7.72,11.39,61.83,65.73,True,True,41.03,1.03,49.59,14504339800.0,-5.95,89.97,27.3,29.8,97.6,30.4,52.5
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,61.4,8414.0,16.24,2.05,12.61,-3.91,5.5,8.67,True,False,50.91,0.69,36.46,23729275125.0,-13.88,26.21,31.3,54.4,75.7,39.1,48.6
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,19.4,1907.0,114.12,1.28,1.12,-7.18,-25.67,-30.22,False,False,37.5,1.0,48.13,2500317380.0,-47.71,9.6,25.0,3.5,28.3,13.0,15.7
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.8,50188.0,16.97,1.74,10.23,-7.41,-30.94,1.18,True,False,52.27,0.69,46.52,153864925020.0,-46.64,13.58,31.7,40.4,23.1,77.4,36.4
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,37.95,38379.0,2.26,0.48,21.3,-40.7,-49.85,-33.91,False,False,55.74,0.91,46.55,204679891615.0,-55.18,23.41,98.2,87.7,1.7,86.1,61.6
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.9,40649.0,16.33,1.16,7.09,-5.49,-1.53,-6.82,False,False,32.0,0.75,33.96,85415527250.0,-22.05,18.24,48.0,22.8,64.9,63.5,46.8
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.86,3238.0,17.04,0.64,3.73,-8.28,-9.87,-15.88,False,False,24.44,0.23,16.21,1228129861.0,-20.54,0.45,60.0,10.5,48.7,6.1,32.0
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,31.0,3968.0,5.01,0.74,14.76,-14.67,-19.38,-9.24,False,False,42.86,0.64,28.34,3072079110.0,-30.24,0.94,87.7,61.8,23.3,15.7,46.2
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.65,18316.0,15.67,0.65,4.13,3.4,-21.3,41.77,False,False,56.76,0.73,45.65,68940369950.0,-30.83,64.68,62.4,11.4,44.0,56.5,40.6
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,38.4,19536.0,10.79,1.31,12.12,0.52,-9.0,17.02,True,True,68.93,0.73,47.23,106107203120.0,-29.67,45.65,52.5,51.8,62.8,69.6,61.5
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,21.0,10221.0,9.5,1.14,11.97,5.53,-13.16,25.88,True,True,60.29,0.66,44.0,95013121020.0,-24.76,39.16,64.8,50.0,57.0,67.8,62.5
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,45.4,35316.0,9.72,1.17,12.08,-9.74,-12.4,-18.88,False,False,48.35,0.43,23.3,12720054362.0,-27.19,3.53,62.1,50.9,38.6,28.7,43.4
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,44.65,58292.0,12.94,2.71,20.92,0.36,6.64,5.65,False,True,39.0,0.53,28.68,35062299518.0,-11.13,13.09,31.6,86.0,80.2,47.8,65.1
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,23.0,18672.0,25.27,1.83,7.25,8.49,8.11,-0.69,True,True,43.86,0.22,19.23,26078085975.0,-9.37,18.35,23.3,24.6,87.7,40.0,48.9
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,43.2,5143.0,5.46,2.62,48.06,-8.93,-13.09,-21.26,False,False,20.78,0.35,18.62,4198343048.0,-22.91,1.41,54.8,100.0,38.1,18.3,51.1
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.75,76807.0,4.52,0.73,16.17,-14.86,-17.78,-36.76,False,False,52.63,0.79,27.41,568299905160.0,-36.76,4.91,89.0,70.2,26.8,97.4,64.3
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,14.9,16280.0,9.93,1.05,10.62,-18.58,-10.24,-48.8,False,False,45.71,1.4,48.16,170751461180.0,-48.8,4.2,64.3,44.7,34.8,81.7,50.9
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.8,15766.0,56.8,5.18,9.12,15.56,18.33,-14.33,True,True,82.76,0.49,33.41,2219838105.0,-30.14,20.59,4.4,35.1,95.3,11.3,43.3
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,17.7,47938.0,9.12,1.25,13.66,22.92,29.29,-1.46,True,True,75.0,0.45,24.2,37233758330.0,-3.01,30.88,60.4,57.9,97.0,48.7,71.7
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.9,72117.0,12.22,1.32,10.77,-1.51,-11.81,-30.41,True,False,63.75,1.18,36.3,426244718660.0,-30.75,18.85,48.3,45.6,53.7,94.8,54.6
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,76.7,122350.0,24.35,2.41,9.92,8.64,18.0,35.99,True,True,60.5,0.76,38.18,239781841885.0,-0.78,66.74,19.6,38.6,92.7,87.8,61.4
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,19.6,5238.0,10.21,1.1,10.79,-13.85,-31.23,-43.76,False,False,49.18,0.82,34.12,10144771612.0,-46.88,14.29,62.5,46.5,13.7,25.2,34.3
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,32.4,231720.0,9.05,1.35,14.89,4.68,9.18,-14.25,True,True,53.49,1.06,31.59,578128388200.0,-19.9,15.27,56.5,63.2,86.3,98.3,77.5
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,12.2,15551.0,14.19,0.61,4.29,-11.71,-2.05,-41.65,True,False,65.44,1.23,46.2,68435278345.0,-45.49,22.0,67.7,12.3,52.3,55.7,44.6
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,8.0,1707.0,,0.78,-5.44,-13.98,-25.93,-43.39,False,False,24.14,0.38,22.36,666859345.0,-44.06,1.78,65.4,1.8,17.0,4.3,21.6
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.45,45494.0,5.41,0.95,17.51,-9.4,-9.69,-29.43,False,False,50.0,0.94,28.63,90195595045.0,-29.43,3.96,81.5,77.2,46.8,66.1,64.3
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,25.9,2448.0,18.5,1.37,7.43,-12.05,-26.84,-29.9,False,False,51.47,0.63,33.59,2771690390.0,-39.84,9.51,32.3,27.2,18.6,14.8,20.8
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.7,500505.0,13.94,2.18,15.67,-4.07,-2.0,-13.47,False,False,53.52,0.74,27.8,257482939770.0,-22.12,8.7,34.8,66.7,66.4,89.6,58.8
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,15.5,14449.0,2.73,0.89,32.59,-12.56,-12.56,-33.92,False,False,41.18,0.82,35.7,33177659600.0,-39.0,2.65,87.7,97.4,34.4,44.3,63.2
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,21.2,31445.0,11.46,0.7,6.12,-9.79,-19.25,-39.32,False,False,46.81,1.07,38.15,203776594270.0,-39.32,14.91,70.0,20.2,29.4,85.2,45.6
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.8,6416.0,7.33,0.99,13.53,-11.5,-18.19,-29.8,False,False,28.13,0.44,20.99,1424614475.0,-33.67,2.25,74.9,57.0,30.1,7.8,42.1
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,11.6,4080.0,12.75,0.99,7.78,-14.39,-23.43,-53.41,False,False,46.34,1.08,40.12,8623947140.0,-53.41,3.57,59.4,30.7,17.9,21.7,30.3
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,40.5,20803.0,12.94,2.1,16.24,3.87,-0.57,-27.7,True,False,52.13,0.95,37.33,14376541400.0,-27.7,16.05,37.1,71.1,76.3,29.6,52.7
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,52.1,13737.0,8.24,1.22,14.76,-8.6,-8.6,-7.37,False,False,24.32,0.59,30.71,20648620340.0,-24.71,1.36,64.6,61.8,51.1,35.7,51.7
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,72.1,581610.0,7.07,1.24,17.6,2.0,66.75,46.38,True,True,66.39,1.77,54.8,531302214195.0,-8.69,72.31,67.7,78.1,90.1,96.5,85.1
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,13.7,59230.0,6.4,0.99,15.51,-13.85,-10.26,-37.05,False,False,40.6,0.88,26.88,70252387040.0,-37.05,0.0,77.6,65.8,40.3,59.1,57.3
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,247.7,1441028.0,167.36,12.87,7.69,26.38,74.68,296.32,True,True,82.83,1.64,52.61,1410038989525.0,-3.28,296.32,0.9,28.9,100.0,100.0,58.2
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.75,801.0,7.8,0.52,6.69,-5.88,-10.61,-22.02,False,False,57.14,0.39,19.23,439463223.0,-23.96,1.67,85.4,21.1,51.3,2.6,41.8
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,13.6,42758.0,3.85,0.64,16.64,-16.25,-10.75,-54.91,True,False,63.99,1.46,49.77,583065104795.0,-57.3,21.53,93.6,73.7,34.8,99.1,69.2
