symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
CTR,Tổng Công ty Cổ phần Công trình Viettel,Xây dựng,HOSE,74.0,9917.0,14.12,4.1,29.0,-3.7,-0.17,-3.1,True,False,34.78,0.62,31.49,22133466575.0,-21.89,11.45,24.8,94.7,72.3,36.5,54.9
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,16.95,9006.0,4.32,0.81,18.7,-11.02,-21.76,-30.64,False,False,55.71,0.78,29.56,28157709045.0,-34.54,7.96,87.9,80.7,30.1,40.9,57.4
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,31.8,23982.0,8.71,1.57,18.04,-10.3,-32.05,-15.06,True,False,58.93,0.51,39.48,84218147525.0,-32.99,10.03,54.3,79.8,17.6,63.5,48.0
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,47.0,20014.0,5.88,1.19,20.18,3.98,-35.7,-50.05,True,False,61.31,0.67,46.33,31088890750.0,-50.94,30.56,74.1,84.2,36.5,42.6,56.6
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,41.8,10008.0,16.79,2.66,15.85,5.82,-4.32,1.94,True,False,43.22,0.98,40.74,67579194475.0,-23.55,26.09,25.6,67.5,78.8,55.7,54.0
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,95.8,13035.0,14.69,3.03,20.61,3.01,-2.38,-0.94,True,False,56.34,0.21,11.27,714935835.0,-6.8,6.21,25.6,85.1,77.7,5.2,48.9
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,10.47,11469.0,12.93,0.71,5.48,-11.55,-18.08,-48.02,False,False,58.5,1.07,43.36,70923343970.0,-54.88,14.55,67.8,16.7,33.6,59.1,40.7
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,22.3,19514.0,14.11,1.34,9.46,-2.79,-23.54,-10.8,True,False,54.65,0.52,36.19,64595041665.0,-29.95,8.51,43.0,36.8,42.6,53.0,40.2
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,11.5,16630.0,50.0,0.74,1.48,-10.51,-7.03,-42.5,True,False,60.32,0.98,42.8,128756251755.0,-45.83,15.35,44.5,6.1,50.8,71.3,39.0
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,16.9,42191.0,27.7,1.21,4.37,-18.36,-23.36,-43.1,False,False,33.33,1.17,35.98,78147260205.0,-44.04,2.42,34.9,13.2,20.2,61.7,27.1
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,14.25,1987.0,11.88,1.13,9.49,-10.38,-25.0,-31.05,False,False,23.91,0.54,32.74,3709336000.0,-46.73,0.0,59.7,37.7,27.1,16.5,33.9
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,72.4,130659.0,13.12,3.37,25.71,-0.69,-10.05,-27.01,True,False,64.04,0.74,32.22,384570317980.0,-30.82,16.4,27.8,93.0,65.6,93.0,63.5
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,136.4,25733.0,29.21,5.57,19.07,15.03,-4.9,9.66,True,False,35.69,0.83,37.02,73646204200.0,-18.39,29.9,7.1,81.6,82.6,60.9,54.3
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,21.8,9598.0,17.3,1.72,9.96,-4.39,-17.98,-38.97,False,False,50.0,0.94,38.47,18772053830.0,-39.05,8.46,30.4,39.5,48.0,33.9,35.5
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,82.8,191106.0,17.51,3.01,17.22,-1.31,-26.14,29.78,True,False,66.23,0.69,48.16,141642645000.0,-35.66,47.86,20.3,75.4,40.9,74.8,46.5
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.7,5482.0,6.41,0.92,14.29,-3.72,-13.13,-14.52,False,False,66.67,0.49,28.36,2324874738.0,-22.25,8.55,80.9,60.5,56.9,9.6,52.9
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,76.8,32072.0,18.42,2.45,13.29,1.05,1.32,14.37,True,True,40.86,0.78,33.99,103273410080.0,-6.36,37.68,22.9,55.3,79.5,68.7,58.9
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,31.7,132600.0,23.83,2.25,9.45,-5.37,-16.03,10.68,True,False,43.07,0.97,47.29,87137106380.0,-30.71,27.34,21.6,36.0,48.4,65.2,37.9
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,14.0,21039.0,7.33,1.18,16.1,-7.89,-9.97,-15.15,False,False,44.44,0.71,31.0,23053088790.0,-25.73,2.19,70.1,69.3,54.3,38.3,56.4
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,46.75,10091.0,6.74,1.62,24.04,-9.71,-22.75,-13.4,False,False,58.41,0.75,35.05,35556451715.0,-31.45,6.49,60.2,91.2,30.3,45.2,53.0
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.8,1771.0,5.51,0.67,12.26,-24.0,-33.33,-53.09,False,False,30.0,0.63,29.84,2754636425.0,-53.09,0.0,89.9,52.6,5.9,13.0,38.9
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,26.4,29861.0,26.14,2.68,10.26,11.95,31.13,7.0,True,True,59.72,0.98,35.13,113990534250.0,-0.38,60.31,15.9,41.2,96.3,70.4,58.9
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,27.35,134141.0,7.68,1.68,21.84,8.96,5.6,6.04,True,True,58.9,0.99,33.21,270394332845.0,-7.91,23.58,55.4,89.5,89.4,91.3,83.2
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.75,3745.0,3.67,0.81,22.13,-22.12,-27.36,-57.49,False,False,52.83,1.03,40.82,11728166100.0,-63.97,7.8,88.8,90.4,13.6,27.8,52.6
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,17.0,10303.0,8.17,0.92,11.21,-18.27,-31.63,-40.21,False,False,60.29,0.97,39.43,20027787730.0,-46.66,9.68,75.1,47.4,10.1,34.8,38.7
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,21.55,215681.0,10.72,1.28,11.94,-7.51,-11.42,-12.22,False,False,48.0,0.73,28.07,422136304597.0,-20.47,5.9,52.4,49.1,52.5,93.9,56.1
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.6,10029.0,7.36,0.41,5.51,-9.01,-6.89,-24.9,False,False,46.88,0.76,30.6,22830701600.0,-34.22,5.47,88.5,17.5,53.7,37.4,48.8
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.4,5838.0,17.22,0.93,5.41,-8.49,-27.49,-30.34,False,False,13.04,0.62,34.85,2427549725.0,-38.31,6.44,51.9,15.8,25.2,11.3,24.9
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,31.6,18482.0,6.21,1.86,29.91,-14.7,-16.28,-13.98,False,False,25.0,0.87,37.48,35683643225.0,-30.02,12.46,58.3,95.6,33.4,46.1,54.6
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,7.15,6579.0,7.53,0.56,7.42,-19.3,-26.03,-38.41,False,False,31.79,0.86,31.6,15456358235.0,-46.86,6.88,85.4,26.3,17.4,29.6,37.8
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,38.15,8609.0,16.81,2.55,15.15,-15.47,-28.17,-28.04,False,False,54.17,0.21,23.42,539855320.0,-31.72,9.0,25.6,64.0,15.5,3.5,24.8
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,27.2,32867.0,11.1,0.94,8.48,-4.56,-15.26,-31.4,False,False,42.22,0.98,35.75,37066163460.0,-33.9,1.49,64.7,32.5,53.0,48.7,47.6
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.5,13838.0,28.61,2.1,7.33,2.39,2.39,-2.16,True,True,50.0,0.1,21.16,6481283650.0,-3.59,23.8,18.9,25.4,81.7,20.0,42.5
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,17.35,29234.0,18.46,1.05,5.67,-25.22,-32.49,-52.47,False,False,45.35,0.92,35.69,93091023660.0,-53.11,5.79,46.6,19.3,6.1,67.8,28.7
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.86,2481.0,30.38,0.41,1.36,-2.21,-17.35,-32.5,True,False,58.33,0.68,29.54,9154345580.0,-44.14,2.97,54.4,5.3,51.3,23.5,33.1
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,7.1,2087.0,9.73,0.54,5.58,-13.13,-22.27,-34.26,False,False,43.53,0.83,30.87,6238278524.0,-37.98,5.19,79.2,18.4,26.4,19.1,35.0
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,49.65,139655.0,13.0,3.14,24.18,7.24,24.36,16.75,False,True,28.72,0.41,32.52,151997111920.0,-11.34,30.21,29.4,92.1,92.5,76.5,74.9
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,20.2,212652.0,6.08,1.2,19.64,2.52,-5.54,-9.12,True,False,50.94,0.82,27.15,241116113598.0,-13.03,12.01,72.8,83.3,74.3,87.8,75.5
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,17.3,20319.0,10.06,1.41,14.02,-4.72,-15.74,-39.46,False,False,48.26,1.21,41.06,69871173565.0,-39.46,5.14,50.3,58.8,51.5,58.3,51.1
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,141.8,183037.0,22.4,8.27,36.93,11.12,1.27,49.87,True,False,75.79,0.5,33.88,52232929480.0,-20.87,49.87,11.5,98.2,86.3,52.2,59.1
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.85,3786.0,12.01,1.25,10.41,-5.73,-4.66,-3.84,False,False,53.97,0.45,30.32,1595606930.0,-17.11,10.71,53.7,42.1,63.0,8.7,42.6
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,68.6,114950.0,24.07,2.8,11.62,-3.11,-6.41,-17.35,True,False,55.68,0.83,28.66,281607339135.0,-22.49,7.36,16.8,48.2,66.4,92.2,49.8
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,72.0,128340.0,15.09,3.25,21.56,-4.29,-11.59,-6.26,False,False,44.12,1.13,35.23,217155020560.0,-21.96,15.51,24.3,88.6,59.3,85.2,58.2
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.7,6624.0,24.32,0.63,2.58,-11.17,-18.83,-25.74,False,False,40.0,0.79,33.8,16917517060.0,-40.85,2.88,54.7,7.9,32.9,33.0,30.0
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,25.5,14044.0,17.59,0.82,4.64,1.33,-0.04,-34.26,True,False,75.0,0.97,39.82,49648473960.0,-35.24,27.5,52.8,14.0,77.7,51.3,47.7
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.45,7542.0,5.89,1.24,21.12,-8.3,-26.04,-5.25,False,False,15.62,0.66,30.57,10859695040.0,-29.24,0.0,71.4,86.8,29.0,27.0,51.4
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,13.0,37875.0,14.61,0.53,3.66,0.91,24.22,-16.81,True,False,38.24,0.88,47.55,168608710970.0,-31.83,33.1,67.7,9.6,86.4,80.0,58.6
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.8,6789.0,5.84,0.74,12.59,-16.44,-26.12,-25.0,False,False,24.24,0.54,29.5,7850168300.0,-29.77,0.0,86.6,53.5,18.4,20.9,43.4
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.05,11043.0,7.92,1.27,15.98,5.25,-28.77,-13.81,False,False,39.34,0.76,43.84,29827238865.0,-36.04,13.6,62.2,68.4,41.6,41.7,50.8
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,12.05,16115.0,40.17,4.24,10.56,-19.13,-22.76,-50.92,False,False,52.17,1.09,39.1,66429347830.0,-54.18,8.07,6.6,43.9,20.3,53.9,25.2
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,37.0,5069.0,21.76,1.68,7.72,10.39,39.34,66.02,False,True,26.36,1.03,49.61,15872522550.0,-8.3,85.21,27.9,29.8,95.8,32.2,52.5
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,61.9,8414.0,16.38,2.07,12.61,-2.06,1.14,11.53,True,True,67.06,0.69,36.46,23470645125.0,-13.18,27.24,30.6,54.4,75.7,39.1,54.4
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,19.2,1907.0,112.94,1.27,1.12,-10.28,-36.0,-29.67,False,False,29.63,0.99,48.12,2600001120.0,-48.25,8.47,25.4,3.5,14.8,12.2,11.6
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.15,50188.0,16.66,1.7,10.23,-12.69,-41.27,0.86,True,False,46.76,0.69,46.51,152841502020.0,-47.61,11.52,33.0,40.4,10.3,77.4,32.9
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,38.4,38379.0,2.28,0.49,21.3,-41.01,-49.7,-30.94,False,False,59.51,0.91,46.55,213052584115.0,-54.65,24.88,98.2,87.7,1.4,84.3,61.2
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.85,40649.0,16.27,1.15,7.09,-4.46,-11.68,-5.49,False,False,25.93,0.76,33.94,88598357250.0,-22.36,17.78,49.3,22.8,57.6,66.1,45.4
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.88,3238.0,17.08,0.64,3.73,-8.07,-12.94,-14.52,False,False,42.19,0.23,16.21,1244237911.0,-20.36,0.68,60.2,10.5,48.3,7.0,32.1
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,31.0,3968.0,5.01,0.74,14.76,-15.79,-21.72,-9.05,False,False,30.11,0.64,28.33,3064890675.0,-30.23,0.95,88.4,61.8,25.0,14.8,46.8
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.5,18316.0,15.55,0.64,4.13,1.56,-27.01,48.23,False,False,52.44,0.73,45.76,66887118450.0,-31.39,63.36,63.3,11.4,42.6,54.8,40.1
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,37.3,19536.0,10.48,1.27,12.12,-1.84,-26.86,17.69,True,False,63.22,0.73,47.15,104965674735.0,-31.68,41.48,54.2,51.8,40.0,69.6,49.1
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,19.95,10221.0,9.03,1.08,11.97,-0.25,-28.52,22.26,True,True,48.84,0.65,43.48,85912008520.0,-28.52,32.2,68.1,50.0,37.7,64.3,57.0
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,45.75,35316.0,9.8,1.18,12.08,-8.86,-15.14,-18.0,False,False,41.9,0.43,23.3,13250218112.0,-26.62,4.33,62.1,50.9,44.2,28.7,45.0
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,44.85,58292.0,13.0,2.72,20.92,1.99,5.13,7.37,True,True,41.07,0.53,28.67,36380525018.0,-10.73,13.59,32.0,86.0,83.7,47.0,66.1
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,23.0,18672.0,25.27,1.83,7.25,13.3,6.0,-0.49,True,True,50.0,0.22,19.3,24470672975.0,-9.37,18.35,23.8,24.6,92.3,40.0,50.5
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,43.95,5143.0,5.56,2.67,48.06,-8.44,-15.75,-21.19,False,False,35.21,0.35,18.67,4195403048.0,-21.57,3.17,54.3,100.0,43.3,17.4,52.3
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.9,76807.0,4.58,0.74,16.17,-13.14,-21.6,-35.78,False,False,52.63,0.79,27.54,573110713410.0,-36.62,6.25,88.8,70.2,27.7,97.4,64.5
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,15.0,16280.0,10.0,1.06,10.62,-16.67,-18.48,-48.63,False,False,39.47,1.4,48.71,172634052065.0,-48.63,4.9,64.7,44.7,27.5,81.7,48.8
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.3,15766.0,56.3,5.13,9.12,15.02,10.61,-14.57,True,True,81.85,0.49,33.42,2347068105.0,-30.75,19.53,4.4,35.1,93.7,10.4,42.7
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,17.85,47938.0,9.2,1.26,13.66,24.83,26.55,0.53,True,True,77.32,0.45,24.16,36987580830.0,-2.19,31.99,60.2,57.9,97.6,47.8,71.6
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.85,72117.0,12.19,1.31,10.77,-1.01,-17.19,-30.41,True,False,59.93,1.18,36.34,429102990990.0,-30.91,18.57,48.5,45.6,53.2,94.8,54.5
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,76.6,122350.0,24.32,2.41,9.92,9.74,20.06,37.77,True,True,62.96,0.76,38.2,243832942385.0,-0.91,66.52,19.6,38.6,92.9,88.7,61.6
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,20.1,5238.0,10.47,1.13,10.79,-9.66,-33.88,-41.25,True,False,52.38,0.82,34.13,10215166112.0,-45.53,17.2,62.3,46.5,16.5,24.3,34.9
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,31.9,231720.0,8.91,1.33,14.89,3.4,3.56,-15.57,True,False,51.16,1.06,31.56,597726671200.0,-21.14,13.49,56.9,63.2,83.7,99.1,71.0
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,12.2,15551.0,14.19,0.61,4.29,-9.33,-2.76,-35.66,True,False,69.61,1.23,46.32,68566479320.0,-45.49,22.0,67.3,12.3,58.1,57.4,46.5
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,8.14,1707.0,,0.79,-5.44,-11.71,-28.6,-43.1,False,False,26.42,0.38,22.4,627674795.0,-43.1,3.56,65.4,1.8,17.4,4.3,21.7
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.55,45494.0,5.45,0.95,17.51,-7.91,-13.65,-26.9,False,False,52.78,0.94,28.65,92539426545.0,-28.94,4.68,82.0,77.2,47.7,67.0,64.8
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,26.0,2448.0,18.57,1.38,7.43,-7.14,-30.11,-24.67,False,False,41.46,0.63,33.75,2852351640.0,-39.61,9.94,32.1,27.2,25.0,13.9,22.5
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.0,500505.0,13.78,2.16,15.67,-4.59,-5.06,-14.13,False,False,40.26,0.74,27.88,261735061770.0,-23.05,7.41,34.8,66.7,65.7,90.4,58.8
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,15.65,14449.0,2.76,0.9,32.59,-8.26,-12.15,-30.65,False,False,45.16,0.82,35.86,32869172600.0,-38.41,3.64,88.2,97.4,48.7,44.3,67.6
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,21.7,31445.0,11.73,0.72,6.12,-7.26,-22.35,-37.95,False,False,51.06,1.07,38.36,209925218770.0,-37.95,17.62,70.4,20.2,35.7,83.5,47.3
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.6,6416.0,7.28,0.99,13.53,-11.59,-21.39,-28.95,False,False,21.88,0.44,20.99,1351551230.0,-34.08,1.61,76.2,57.0,30.6,7.8,42.6
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,11.7,4080.0,12.86,1.0,7.78,-12.03,-30.97,-53.66,False,False,46.15,1.08,40.21,8757689890.0,-53.66,4.46,59.9,30.7,15.5,22.6,29.8
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,39.85,20803.0,12.73,2.07,16.24,3.07,-7.91,-27.11,True,False,41.38,0.95,37.42,15648009900.0,-28.86,14.18,39.0,71.1,71.3,30.4,51.9
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,52.3,13737.0,8.28,1.22,14.76,-5.6,-11.66,-4.89,False,False,28.57,0.59,30.75,21631333340.0,-24.42,1.75,64.4,61.8,53.9,35.7,52.5
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,74.5,581610.0,7.3,1.29,17.6,5.47,62.87,48.06,True,True,60.31,1.77,54.77,553951242195.0,-5.66,78.05,63.3,78.1,94.1,96.5,85.1
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,14.9,59230.0,6.96,1.08,15.51,-5.4,-5.89,-30.46,False,False,58.97,0.87,25.45,68116711480.0,-31.52,5.3,74.7,65.8,61.9,56.5,62.5
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,245.0,1441028.0,165.54,12.73,7.69,25.64,56.55,281.92,True,True,73.45,1.64,52.71,1381611773525.0,-4.33,292.0,0.9,28.9,99.5,100.0,58.0
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.76,801.0,7.81,0.52,6.69,-6.2,-17.11,-22.79,False,False,44.44,0.39,19.98,454821723.0,-23.89,1.77,85.9,21.1,44.0,2.6,39.8
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,13.6,42758.0,3.85,0.64,16.64,-15.25,-19.1,-55.15,False,False,55.35,1.46,49.77,578074267270.0,-57.3,21.53,93.4,73.7,27.8,98.3,66.9
