symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
CEO,Công ty Cổ phần Tập đoàn C.E.O,Khác,HNX,12.9,9816.0,41.61,1.18,2.83,-14.97,-16.55,-45.04,False,False,58.97,1.4,55.54,83108008020.0,-57.62,19.44,34.2,8.8,36.9,63.5,31.2
CII,Công ty cổ phần Đầu tư Hạ tầng Kỹ thuật T.P Hồ Chí Minh,Khác,HOSE,14.55,12835.0,69.29,0.93,1.34,-11.82,-7.62,-34.23,False,False,54.67,1.15,51.06,134307412450.0,-52.06,15.02,39.1,4.4,52.3,72.2,37.7
CMG,Công ty Cổ phần Tập đoàn Công nghệ CMC,Công nghệ,HOSE,24.0,6742.0,15.69,1.65,10.54,-15.04,-24.76,-34.98,False,False,37.14,0.6,27.59,3140518900.0,-38.17,1.69,36.8,43.0,22.4,14.8,27.0
CTD,Công ty Cổ phần Xây dựng Coteccons,Xây dựng,HOSE,61.6,9214.0,9.98,0.71,7.07,-14.56,-22.82,-9.58,False,False,42.67,0.92,39.02,16893757940.0,-33.61,11.8,74.8,21.9,26.1,31.3,36.7
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng,HOSE,31.5,272231.0,7.08,1.37,19.37,-6.2,-12.13,-8.74,False,False,40.48,0.94,27.66,230417174000.0,-22.92,9.57,62.6,82.5,58.6,86.1,67.4
CTR,Tổng Công ty Cổ phần Công trình Viettel,Xây dựng,HOSE,75.5,9917.0,14.41,4.18,29.0,-5.94,-0.84,-0.13,True,False,50.0,0.62,31.49,24125572575.0,-20.31,13.7,24.8,94.7,71.8,40.0,55.4
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,17.05,9006.0,4.35,0.81,18.7,-11.8,-22.4,-29.09,False,False,55.38,0.8,29.55,29052998545.0,-34.15,8.6,87.7,80.7,31.8,41.7,58.0
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,32.6,23982.0,8.93,1.61,18.04,-11.7,-31.03,-10.9,True,False,60.0,0.51,39.52,80414018775.0,-31.31,12.8,53.8,79.8,20.0,60.9,48.2
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,44.9,20014.0,5.61,1.13,20.18,-1.1,-36.67,-52.52,True,False,53.39,0.66,46.06,24329894500.0,-53.14,24.72,77.6,84.2,32.9,40.9,56.2
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,40.9,10008.0,16.43,2.6,15.85,2.0,-8.93,0.83,True,False,48.7,1.02,40.55,62434956975.0,-25.19,23.38,26.5,67.5,71.8,53.0,51.7
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,95.9,13035.0,14.71,3.03,20.61,3.12,-2.09,-0.34,True,False,50.0,0.21,11.26,842901335.0,-6.7,6.32,27.4,85.1,82.1,5.2,50.7
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,11.25,11469.0,13.89,0.76,5.48,-13.46,-19.93,-46.86,False,False,54.39,1.08,43.39,76820653450.0,-54.27,16.1,64.5,16.7,32.3,60.0,39.6
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,23.3,19514.0,14.75,1.4,9.46,-1.45,-18.68,-6.97,True,False,61.04,0.52,36.06,62921285165.0,-26.81,13.37,41.4,36.8,55.1,53.9,43.7
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,11.8,16630.0,51.3,0.76,1.48,-8.53,-7.55,-40.87,True,False,61.54,0.99,43.31,115516589255.0,-44.41,18.36,45.0,6.1,59.1,71.3,41.6
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,17.05,42191.0,27.95,1.22,4.37,-19.39,-24.22,-39.75,False,False,28.57,1.18,36.15,81971767705.0,-43.54,3.33,34.7,13.2,20.3,61.7,27.1
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,14.7,1987.0,12.25,1.16,9.49,-9.82,-23.64,-30.16,False,False,22.0,0.53,32.61,4835291000.0,-45.05,2.8,57.9,37.7,32.3,17.4,35.1
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,72.2,130659.0,13.08,3.36,25.71,-5.12,-13.99,-29.56,True,False,54.03,0.75,32.61,393950650480.0,-31.01,16.08,28.5,93.0,59.8,93.0,62.0
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,142.9,25733.0,30.6,5.84,19.07,18.14,-8.4,14.54,True,True,44.51,0.82,36.78,82783348700.0,-14.51,36.1,6.6,81.6,79.1,62.6,59.4
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,22.65,9598.0,17.98,1.79,9.96,-6.02,-19.89,-34.46,False,False,50.0,0.94,38.4,19233480830.0,-36.67,12.69,29.5,39.5,47.5,34.8,35.2
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,84.0,191106.0,17.76,3.06,17.22,-1.41,-34.73,29.52,True,True,67.57,0.69,48.14,138640206000.0,-34.73,50.0,19.9,75.4,33.6,73.9,50.0
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.65,5482.0,6.39,0.91,14.29,-5.46,-15.4,-14.03,False,False,75.0,0.49,28.39,2240393238.0,-22.55,8.12,80.9,60.5,57.7,9.6,53.2
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,77.6,32072.0,18.61,2.47,13.29,1.97,1.08,20.99,True,True,51.0,0.79,34.93,104026657580.0,-5.39,39.12,22.9,55.3,84.0,69.6,60.4
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,31.7,132600.0,23.83,2.25,9.45,-10.33,-27.29,10.3,True,False,51.95,0.98,47.29,86270120130.0,-30.71,27.34,21.1,36.0,24.7,64.3,30.5
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,14.15,21039.0,7.41,1.19,16.1,-8.41,-11.01,-15.27,False,False,52.94,0.71,31.27,24104209790.0,-24.93,3.28,69.0,69.3,55.3,39.1,56.6
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,47.5,10091.0,6.84,1.65,24.04,-10.09,-26.2,-14.6,True,False,62.28,0.76,35.09,34907929965.0,-30.35,8.2,60.2,91.2,26.6,44.3,51.7
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.9,1771.0,5.65,0.69,12.26,-22.0,-32.76,-51.25,False,False,30.0,0.63,29.88,2706029735.0,-52.44,0.0,89.0,52.6,9.7,12.2,39.7
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,26.05,29861.0,25.79,2.65,10.26,10.47,22.82,11.12,True,True,44.44,0.99,35.15,115284301000.0,-1.7,58.19,16.7,41.2,95.0,70.4,58.7
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,27.2,134141.0,7.64,1.67,21.84,6.88,3.23,8.7,True,True,53.49,1.01,33.21,274762965345.0,-8.42,22.9,56.0,89.5,89.0,91.3,83.3
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.9,3745.0,3.72,0.82,22.13,-22.25,-26.03,-56.83,False,False,48.21,1.05,40.83,12362423100.0,-63.51,9.17,88.2,90.4,16.2,27.8,53.2
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,16.7,10303.0,8.03,0.9,11.21,-20.13,-34.82,-40.52,False,False,48.08,0.96,39.07,17473052230.0,-47.6,7.74,75.8,47.4,7.0,33.9,37.8
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,21.6,215681.0,10.75,1.28,11.94,-9.81,-12.65,-9.55,False,False,44.3,0.74,28.14,441421273598.0,-20.28,6.14,54.4,49.1,50.4,95.7,56.4
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.65,10029.0,7.4,0.41,5.51,-11.98,-8.61,-24.34,False,False,42.86,0.77,30.61,22243272850.0,-33.91,5.97,89.2,17.5,50.4,37.4,48.0
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.6,5838.0,17.5,0.95,5.41,-6.67,-28.0,-25.91,False,False,19.05,0.63,34.9,2716027725.0,-37.31,8.15,50.8,15.8,32.2,13.0,27.0
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,32.0,18482.0,6.29,1.88,29.91,-15.61,-20.37,-13.49,False,False,29.41,0.88,37.48,36354267235.0,-29.13,13.89,58.3,95.6,29.0,46.1,53.3
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,7.31,6579.0,7.69,0.57,7.42,-19.31,-24.37,-34.84,False,False,33.73,0.88,32.37,15354764185.0,-45.67,9.27,85.0,26.3,20.2,29.6,38.5
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,39.4,8609.0,17.36,2.63,15.15,-13.08,-26.23,-23.84,True,False,71.15,0.21,23.33,701743820.0,-29.48,12.57,24.3,64.0,22.3,3.5,26.5
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,27.05,32867.0,11.04,0.94,8.48,-9.83,-17.53,-31.17,False,False,29.09,1.0,35.87,37812724710.0,-34.26,0.93,65.6,32.5,41.9,48.7,44.5
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.9,13838.0,28.83,2.11,7.33,1.37,2.57,-1.4,True,True,58.33,0.1,21.16,6757790150.0,-2.85,24.76,18.9,25.4,84.0,20.0,43.2
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,17.6,29234.0,18.72,1.06,5.67,-22.81,-32.95,-51.11,False,False,43.18,0.94,35.7,93185704660.0,-52.43,7.32,46.6,19.3,8.2,67.0,29.2
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.83,2481.0,30.19,0.41,1.36,-3.4,-19.37,-29.8,False,False,57.14,0.68,29.53,9702724230.0,-44.48,2.33,55.1,5.3,53.0,23.5,33.8
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,7.17,2087.0,9.82,0.55,5.58,-14.77,-21.42,-33.61,False,False,42.86,0.84,30.95,6317565674.0,-37.37,6.22,78.8,18.4,28.9,19.1,35.6
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,48.8,139655.0,12.77,3.09,24.18,5.06,19.81,17.9,False,True,22.78,0.42,32.8,156761226670.0,-12.86,27.98,30.5,92.1,91.1,77.4,74.9
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,20.6,212652.0,6.2,1.22,19.64,2.88,-4.56,-6.13,True,True,54.72,0.82,27.11,249207661968.0,-11.31,14.23,71.9,83.3,79.7,87.8,82.8
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,17.7,20319.0,10.29,1.44,14.02,-6.42,-16.57,-37.16,False,False,48.63,1.21,41.06,75557847185.0,-38.06,7.57,49.8,58.8,51.7,59.1,51.2
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,142.0,183037.0,22.43,8.28,36.93,8.76,-9.94,54.67,True,False,79.41,0.5,33.9,45222079480.0,-20.76,54.67,11.5,98.2,74.1,50.4,55.1
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.95,3786.0,12.08,1.26,10.41,-4.87,-7.47,-2.4,False,False,61.18,0.45,30.31,1628738185.0,-16.58,11.41,53.7,42.1,68.3,8.7,44.2
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,69.0,114950.0,24.21,2.81,11.62,-6.76,-9.21,-16.06,True,False,60.67,0.84,28.71,284069981135.0,-22.03,7.98,16.3,48.2,59.5,92.2,47.6
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,73.2,128340.0,15.35,3.31,21.56,-5.18,-16.29,-0.88,False,False,50.0,1.14,35.38,221950220060.0,-20.66,17.44,24.3,88.6,55.8,84.3,57.0
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.8,6624.0,24.55,0.63,2.58,-12.32,-20.8,-24.33,False,False,38.89,0.8,33.82,17240171810.0,-40.3,3.85,54.5,7.9,32.9,33.0,30.0
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,24.6,14044.0,16.97,0.79,4.64,-4.48,-2.44,-37.67,True,False,69.39,0.97,39.67,48771745460.0,-38.09,23.0,56.7,14.0,74.3,52.2,47.9
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.5,7542.0,5.91,1.25,21.12,-9.69,-26.79,-5.01,False,False,21.05,0.67,30.69,10763322040.0,-29.07,0.0,71.4,86.8,27.7,26.1,50.8
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,13.15,37875.0,14.78,0.54,3.66,2.07,27.36,-15.85,True,False,38.24,0.89,47.55,186970090720.0,-31.04,34.64,67.7,9.6,91.1,81.7,60.3
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,19.2,6789.0,5.96,0.75,12.59,-16.52,-26.08,-24.77,False,False,25.0,0.54,30.27,8240645300.0,-28.28,0.0,86.4,53.5,18.8,20.9,43.4
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.25,11043.0,8.0,1.28,15.98,8.87,-30.65,-12.46,False,False,45.16,0.77,43.94,31274860615.0,-35.41,14.73,62.4,68.4,45.2,42.6,52.1
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,12.25,16115.0,40.83,4.31,10.56,-18.87,-21.47,-50.1,False,False,53.33,1.1,39.1,72245249330.0,-53.42,9.87,6.6,43.9,25.6,57.4,27.4
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,37.9,5069.0,22.29,1.72,7.72,9.46,40.36,67.0,True,True,32.76,1.03,49.63,17202568550.0,-6.07,89.72,27.7,29.8,96.2,32.2,52.6
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,61.3,8414.0,16.22,2.05,12.61,-7.4,-6.98,9.46,True,False,65.12,0.7,36.47,21850080125.0,-14.03,26.0,31.7,54.4,63.5,36.5,44.6
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,20.0,1907.0,117.65,1.32,1.12,-6.54,-42.2,-25.37,True,False,46.67,0.99,47.97,2614302930.0,-46.09,12.99,23.5,3.5,24.2,11.3,13.7
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,36.2,50188.0,17.16,1.75,10.23,-10.4,-46.05,3.01,True,False,47.14,0.69,46.45,146385577020.0,-46.05,14.85,31.7,40.4,14.4,75.7,33.5
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,39.8,38379.0,2.37,0.5,21.3,-38.77,-50.62,-28.17,False,False,66.67,0.9,46.39,222390412115.0,-52.99,29.43,98.2,87.7,1.7,85.2,61.4
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.95,40649.0,16.39,1.16,7.09,-5.47,-16.18,-4.46,False,False,23.33,0.77,33.97,89611123250.0,-21.75,18.7,48.6,22.8,55.6,66.1,44.7
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.91,3238.0,17.13,0.64,3.73,-8.52,-14.33,-14.62,False,False,42.65,0.24,16.24,1282969811.0,-20.09,1.02,61.1,10.5,51.7,7.8,33.5
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,32.25,3968.0,5.21,0.77,14.76,-17.41,-25.98,-8.7,False,False,37.65,0.65,28.33,3224845040.0,-29.69,1.74,87.7,61.8,19.5,15.7,45.1
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,19.35,18316.0,16.26,0.67,4.13,5.02,-28.24,54.32,True,True,63.86,0.73,45.59,63525757950.0,-28.24,70.86,62.0,11.4,43.8,54.8,46.1
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,39.0,19536.0,10.96,1.33,12.12,0.0,-25.0,21.26,True,True,74.39,0.72,47.05,102675382765.0,-28.57,47.93,51.1,51.8,45.2,67.8,55.5
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,20.45,10221.0,9.25,1.11,11.97,1.1,-23.36,25.67,True,True,67.44,0.65,43.44,87275364520.0,-26.73,35.51,67.0,50.0,49.2,65.2,60.3
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,45.25,35316.0,9.69,1.17,12.08,-11.62,-19.32,-19.88,False,False,31.48,0.44,23.31,14357192612.0,-27.43,3.19,63.0,50.9,38.6,28.7,43.6
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,45.0,58292.0,13.04,2.73,20.92,0.62,4.56,9.02,True,True,44.44,0.53,28.66,37265989518.0,-10.43,13.97,32.7,86.0,84.3,47.8,66.7
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,22.85,18672.0,25.11,1.82,7.25,13.12,1.34,-1.54,True,True,67.82,0.22,19.44,23011216725.0,-9.96,17.58,23.8,24.6,90.4,38.3,49.6
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,44.0,5143.0,5.56,2.67,48.06,-9.23,-17.01,-21.26,False,False,32.0,0.35,18.7,4434693548.0,-21.98,3.29,54.4,100.0,45.6,16.5,52.9
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.95,76807.0,4.6,0.74,16.17,-13.41,-21.78,-31.31,False,False,51.43,0.8,27.9,577832964660.0,-36.35,6.7,90.1,70.2,29.9,97.4,65.6
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,15.4,16280.0,10.27,1.09,10.62,-15.38,-18.09,-41.67,False,False,42.86,1.42,48.81,175039691275.0,-47.26,7.69,64.3,44.7,33.0,80.0,50.1
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,58.6,15766.0,58.6,5.34,9.12,19.35,13.13,-10.94,True,True,97.87,0.49,33.68,2575839355.0,-27.92,24.42,4.4,35.1,95.1,10.4,43.1
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,18.25,47938.0,9.41,1.29,13.66,27.18,30.93,2.78,True,True,86.08,0.48,23.72,36999783580.0,0.0,34.95,57.1,57.9,98.4,47.0,70.9
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.9,72117.0,12.22,1.32,10.77,-3.51,-22.41,-26.87,True,False,59.12,1.19,36.7,431200438160.0,-30.75,18.85,49.6,45.6,47.0,94.8,53.0
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,74.5,122350.0,23.65,2.35,9.92,5.82,11.69,33.99,True,True,50.89,0.75,38.06,242806063885.0,-2.99,61.96,20.7,38.6,90.4,87.0,60.8
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,19.9,5238.0,10.36,1.12,10.79,-13.1,-38.1,-42.24,False,False,47.62,0.84,34.12,10068816862.0,-46.07,16.03,62.5,46.5,12.5,24.3,33.8
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,32.1,231720.0,8.97,1.34,14.89,2.07,0.85,-13.62,True,False,56.79,1.06,31.51,591500984450.0,-20.64,14.2,56.4,63.2,83.3,99.1,70.8
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,11.95,15551.0,13.9,0.6,4.29,-11.78,-5.77,-34.9,True,False,60.4,1.24,46.44,69889130200.0,-46.61,19.5,68.6,12.3,56.7,55.7,46.2
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,8.19,1707.0,,0.8,-5.44,-14.24,-28.16,-41.68,False,False,35.85,0.38,22.42,710968545.0,-42.75,4.2,64.9,1.8,17.6,4.3,21.6
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.5,45494.0,5.43,0.95,17.51,-9.09,-16.18,-24.63,False,False,44.12,0.94,28.97,103171991795.0,-29.19,4.32,82.6,77.2,48.3,68.7,65.5
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,26.55,2448.0,18.96,1.41,7.43,-8.45,-33.38,-23.94,False,False,46.58,0.63,33.72,2986706390.0,-38.33,12.26,32.1,27.2,24.3,13.9,22.3
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.7,500505.0,13.94,2.18,15.67,-4.84,-6.05,-13.72,False,False,42.03,0.75,28.7,261375335770.0,-22.12,8.7,34.4,66.7,70.3,90.4,60.0
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,15.8,14449.0,2.79,0.91,32.59,-9.73,-7.14,-29.99,False,False,44.74,0.83,35.87,34997930600.0,-37.82,4.64,87.5,97.4,58.1,45.2,70.4
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,22.25,31445.0,12.03,0.74,6.12,-8.62,-25.93,-31.33,False,False,51.65,1.07,38.45,207570781270.0,-36.38,20.6,70.6,20.2,32.2,83.5,46.3
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.5,6416.0,7.26,0.98,13.53,-13.48,-22.73,-29.47,False,False,11.11,0.46,20.88,1199581515.0,-34.29,0.0,76.2,57.0,27.3,6.1,41.3
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,11.9,4080.0,13.08,1.02,7.78,-13.45,-33.7,-50.0,False,False,42.86,1.09,40.46,9390092140.0,-52.87,6.25,58.8,30.7,14.4,22.6,29.2
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,39.9,20803.0,12.75,2.07,16.24,0.51,-9.85,-27.85,True,False,38.3,0.96,37.46,15963681900.0,-29.0,14.33,38.8,71.1,68.3,30.4,50.9
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,52.1,13737.0,8.24,1.22,14.76,-9.86,-15.97,-4.07,False,False,50.0,0.59,30.88,21564296340.0,-24.71,1.36,64.8,61.8,46.3,35.7,50.3
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,73.4,581610.0,7.2,1.27,17.6,1.63,63.04,45.74,True,True,54.55,1.78,54.72,522360854695.0,-7.05,75.42,66.8,78.1,91.7,96.5,85.3
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,14.7,59230.0,6.87,1.07,15.51,-9.54,-7.98,-30.63,False,False,47.06,0.87,25.38,70736229980.0,-32.44,3.89,75.8,65.8,56.7,56.5,61.2
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,244.5,1441028.0,165.2,12.71,7.69,22.13,57.13,270.45,True,True,75.35,1.62,52.45,1336110565525.0,0.0,291.2,0.9,28.9,99.1,100.0,57.9
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.73,801.0,7.78,0.52,6.69,-6.89,-20.44,-19.24,False,False,36.21,0.39,19.99,503374523.0,-24.12,1.46,85.9,21.1,43.5,2.6,39.6
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,14.05,42758.0,3.98,0.66,16.64,-17.59,-17.21,-52.6,True,False,57.71,1.48,50.26,586746586940.0,-55.89,25.55,93.4,73.7,32.7,98.3,68.3
