symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
CEO,Công ty Cổ phần Tập đoàn C.E.O,Khác,HNX,12.8,9816.0,41.29,1.17,2.83,-13.51,-7.49,-48.8,False,False,60.0,1.4,55.62,82790872080.0,-57.95,18.52,34.5,8.8,39.7,62.6,31.9
CII,Công ty cổ phần Đầu tư Hạ tầng Kỹ thuật T.P Hồ Chí Minh,Khác,HOSE,14.4,12835.0,68.57,0.92,1.34,-12.2,-4.95,-38.83,False,False,55.7,1.12,50.71,134053918700.0,-52.55,13.83,39.1,4.4,44.0,73.0,35.3
CMG,Công ty Cổ phần Tập đoàn Công nghệ CMC,Công nghệ,HOSE,23.3,6742.0,15.23,1.61,10.54,-15.58,-20.34,-38.83,False,False,39.39,0.59,27.48,3167410900.0,-39.98,0.0,37.0,43.0,19.1,16.5,26.4
CTD,Công ty Cổ phần Xây dựng Coteccons,Xây dựng,HOSE,61.1,9214.0,9.9,0.7,7.07,-14.78,-14.69,-12.62,False,False,42.86,0.92,39.02,15222744440.0,-34.15,10.89,74.4,21.9,27.8,31.3,37.1
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng,HOSE,30.75,272231.0,6.91,1.34,19.37,-6.51,-5.95,-10.03,False,False,41.46,0.93,27.7,220375863000.0,-24.76,6.96,63.1,82.5,53.9,86.1,66.1
CTR,Tổng Công ty Cổ phần Công trình Viettel,Xây dựng,HOSE,74.2,9917.0,14.16,4.11,29.0,-3.66,7.62,-2.73,True,False,39.53,0.62,31.47,21520885575.0,-21.68,11.75,24.8,94.7,74.6,36.5,55.6
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,16.75,9006.0,4.27,0.8,18.7,-12.07,-16.95,-32.56,False,False,57.35,0.78,29.58,27714036045.0,-35.31,6.69,87.9,80.7,27.1,40.9,56.5
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,32.75,23982.0,8.97,1.62,18.04,-6.88,-24.77,-12.63,True,False,68.0,0.52,39.57,91384693275.0,-30.99,13.32,52.9,79.8,26.4,66.1,50.8
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,45.65,20014.0,5.71,1.15,20.18,1.67,-35.7,-51.18,True,False,58.54,0.67,46.39,32005270000.0,-52.35,26.81,76.7,84.2,31.8,42.6,55.9
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,41.95,10008.0,16.85,2.67,15.85,7.7,3.17,-0.42,True,False,52.05,0.98,40.74,68891233225.0,-23.27,26.55,25.1,67.5,80.7,57.4,54.8
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,95.5,13035.0,14.65,3.02,20.61,2.25,1.45,-1.35,True,False,65.57,0.21,11.26,673479335.0,-7.09,5.88,26.1,85.1,73.9,4.3,47.7
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,10.25,11469.0,12.65,0.69,5.48,-13.43,-14.11,-52.39,False,False,51.18,1.06,43.4,69575503440.0,-55.83,12.12,69.1,16.7,30.6,58.3,40.0
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,22.85,19514.0,14.46,1.37,9.46,1.69,-18.52,-8.42,True,False,64.44,0.52,36.27,66483154415.0,-28.22,11.18,41.9,36.8,44.2,53.9,40.5
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,11.5,16630.0,50.0,0.74,1.48,-11.54,-0.3,-45.38,True,False,50.0,0.98,42.8,131277977505.0,-45.83,15.35,44.5,6.1,50.4,72.2,39.1
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,16.75,42191.0,27.46,1.2,4.37,-19.28,-18.49,-44.54,False,False,37.5,1.17,35.94,76867730955.0,-44.54,1.52,35.1,13.2,19.3,61.7,26.9
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,14.5,1987.0,12.08,1.15,9.49,-8.81,-18.08,-30.16,False,False,38.1,0.54,32.76,3569788000.0,-45.79,1.75,58.6,37.7,30.3,17.4,34.7
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,72.2,130659.0,13.08,3.36,25.71,-2.04,-3.56,-28.34,True,False,68.22,0.74,32.11,383629858480.0,-31.01,16.08,27.8,93.0,63.3,93.0,62.8
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,139.5,25733.0,29.87,5.7,19.07,19.67,4.55,14.34,True,True,45.25,0.83,37.07,73463659200.0,-16.54,32.86,7.1,81.6,85.7,60.9,61.2
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,21.75,9598.0,17.26,1.72,9.96,-5.84,-12.12,-39.19,False,False,47.78,0.94,38.41,18747889080.0,-39.19,8.21,30.4,39.5,45.0,33.9,34.6
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,84.4,191106.0,17.84,3.07,17.22,2.43,-19.08,32.29,True,True,78.38,0.69,48.16,143710559000.0,-34.42,50.71,19.0,75.4,45.4,74.8,53.5
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.7,5482.0,6.41,0.92,14.29,-2.31,-7.08,-15.6,True,False,65.0,0.49,28.34,2260722238.0,-22.25,8.55,80.2,60.5,58.3,9.6,53.2
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,75.0,32072.0,17.99,2.39,13.29,-1.32,6.3,14.51,False,True,33.03,0.77,34.07,102667959080.0,-8.56,34.45,23.4,55.3,75.8,68.7,57.9
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,31.8,132600.0,23.91,2.26,9.45,-4.79,-9.53,10.08,True,False,55.45,0.97,47.29,87800064380.0,-30.49,27.74,21.6,36.0,51.3,64.3,38.6
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,13.95,21039.0,7.3,1.18,16.1,-8.22,-3.79,-14.94,False,False,44.44,0.71,30.99,22833311790.0,-25.99,1.82,70.3,69.3,52.0,37.4,55.6
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,46.05,10091.0,6.64,1.6,24.04,-10.73,-18.19,-16.63,False,False,51.2,0.75,35.03,34870658465.0,-32.48,4.9,60.9,91.2,27.1,45.2,52.2
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.8,1771.0,5.51,0.67,12.26,-24.0,-25.49,-53.09,False,False,33.33,0.63,29.83,2796142790.0,-53.09,0.0,89.9,52.6,8.0,13.9,39.7
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,26.5,29861.0,26.24,2.69,10.26,11.97,41.31,8.33,True,True,70.31,0.98,34.99,113832561250.0,0.0,60.92,15.9,41.2,97.0,70.4,59.1
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,27.35,134141.0,7.68,1.68,21.84,8.96,13.49,7.16,True,True,63.24,0.99,33.08,269019341845.0,-7.91,23.58,55.6,89.5,91.1,91.3,83.8
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.75,3745.0,3.67,0.81,22.13,-23.01,-21.9,-59.1,False,False,47.92,1.03,40.82,11744737350.0,-63.97,7.8,88.2,90.4,13.0,27.8,52.3
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,16.65,10303.0,8.0,0.9,11.21,-19.76,-28.13,-43.4,False,False,56.16,0.97,39.48,20500508480.0,-47.76,7.42,75.8,47.4,8.2,34.8,38.3
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,21.85,215681.0,10.87,1.3,11.94,-7.22,-3.45,-13.06,False,False,58.33,0.73,28.07,421063688097.0,-19.36,7.37,52.7,49.1,56.0,93.9,57.2
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.6,10029.0,7.36,0.41,5.51,-9.79,-0.14,-29.69,False,False,51.72,0.76,30.6,23042650600.0,-34.22,5.47,88.3,17.5,52.7,38.3,48.6
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.2,5838.0,16.94,0.92,5.41,-11.59,-23.51,-30.5,False,False,13.64,0.62,34.76,2469554475.0,-39.3,4.72,53.0,15.8,19.8,11.3,23.6
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,31.3,18482.0,6.15,1.84,29.91,-15.51,-7.93,-17.07,False,False,26.53,0.87,37.49,36662858130.0,-30.68,11.4,58.3,95.6,36.5,47.8,55.8
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,7.09,6579.0,7.46,0.55,7.42,-20.32,-21.16,-40.52,False,False,36.92,0.86,31.57,15708456785.0,-47.31,5.98,85.4,26.3,15.0,32.2,37.5
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,38.15,8609.0,16.81,2.55,15.15,-15.84,-27.9,-29.22,False,False,59.63,0.21,23.23,527647820.0,-31.72,9.0,26.5,64.0,10.4,3.5,23.5
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,27.0,32867.0,11.02,0.93,8.48,-6.9,-9.7,-31.82,False,False,51.35,0.98,35.72,36166263460.0,-34.39,0.75,65.2,32.5,45.9,47.0,45.3
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.7,13838.0,28.72,2.11,7.33,3.61,4.02,-1.6,True,True,56.52,0.1,21.17,6345054150.0,-3.22,24.28,18.9,25.4,78.6,20.0,41.6
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,17.2,29234.0,18.3,1.04,5.67,-27.43,-28.18,-53.51,False,False,44.32,0.92,35.64,92099973660.0,-53.51,4.88,46.6,19.3,5.2,67.8,28.5
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.86,2481.0,30.38,0.41,1.36,-2.02,-11.15,-33.88,True,False,70.0,0.68,29.15,9032476680.0,-44.14,2.97,54.2,5.3,51.7,23.5,33.2
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,7.06,2087.0,9.67,0.54,5.58,-13.71,-16.9,-36.17,False,False,50.68,0.83,30.86,6199699824.0,-38.33,4.59,79.2,18.4,26.3,19.1,34.9
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,49.0,139655.0,12.83,3.1,24.18,5.6,28.5,16.0,False,True,31.11,0.41,32.55,149213451920.0,-12.5,28.5,30.0,92.1,90.6,76.5,74.5
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,20.15,212652.0,6.07,1.19,19.64,2.06,1.24,-11.57,True,False,52.94,0.82,27.07,239137684218.0,-13.25,11.73,72.8,83.3,72.0,87.8,74.8
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,17.3,20319.0,10.06,1.41,14.02,-4.22,-6.38,-37.82,False,False,48.26,1.21,41.0,68257989571.0,-37.82,5.14,50.7,58.8,57.0,54.8,52.3
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,142.6,183037.0,22.53,8.32,36.93,11.32,9.46,49.95,True,False,78.43,0.51,33.86,53524406560.0,-20.43,49.95,11.5,98.2,89.4,52.2,60.0
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.8,3786.0,11.97,1.25,10.41,-6.03,1.97,-3.04,False,False,50.76,0.45,30.28,1504941470.0,-17.37,10.36,53.3,42.1,65.0,8.7,43.1
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,68.4,114950.0,24.0,2.79,11.62,-5.52,0.29,-17.59,True,False,63.64,0.83,28.66,284689528635.0,-22.71,7.04,16.8,48.2,62.6,92.2,48.6
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,72.3,128340.0,15.16,3.27,21.56,-5.14,-4.65,-3.14,False,False,49.61,1.13,35.22,204352477060.0,-21.64,15.99,24.3,88.6,58.1,85.2,57.8
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.75,6624.0,24.43,0.63,2.58,-10.76,-12.41,-30.24,False,False,48.39,0.79,33.81,16580698310.0,-40.58,3.37,54.5,7.9,33.6,33.0,30.2
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,25.0,14044.0,17.24,0.8,4.64,-1.23,5.29,-36.44,True,False,67.74,0.97,39.8,51546912960.0,-36.51,25.0,54.3,14.0,75.1,51.3,47.3
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.45,7542.0,5.89,1.24,21.12,-8.09,-20.58,-6.91,False,False,20.0,0.66,30.56,10701278290.0,-29.24,0.0,70.6,86.8,29.4,27.0,51.3
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,12.9,37875.0,14.49,0.53,3.66,4.67,32.08,-19.84,False,False,39.39,0.88,47.55,158901188470.0,-32.35,32.08,68.2,9.6,90.4,79.1,59.8
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.5,6789.0,5.75,0.72,12.59,-17.78,-21.83,-28.36,False,False,25.0,0.54,29.48,8930328800.0,-30.9,0.0,87.0,53.5,16.0,22.6,43.1
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.45,11043.0,8.08,1.29,15.98,6.79,-21.95,-15.1,False,False,49.23,0.76,43.88,28790322115.0,-34.77,15.86,61.1,68.4,45.9,41.7,51.8
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,12.0,16115.0,40.0,4.23,10.56,-19.46,-17.53,-54.29,False,False,51.06,1.09,39.09,64718901830.0,-54.37,7.62,6.6,43.9,21.0,53.0,25.2
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,37.65,5069.0,22.15,1.71,7.72,10.5,52.27,64.91,False,True,35.9,1.03,49.64,15114992550.0,-6.69,88.47,27.7,29.8,96.2,30.4,52.3
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,62.0,8414.0,16.4,2.07,12.61,-1.59,8.77,10.91,True,True,73.42,0.69,36.45,24135567125.0,-13.04,27.44,30.9,54.4,78.1,39.1,55.2
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,19.6,1907.0,115.29,1.3,1.12,-7.55,-27.41,-29.5,False,False,38.71,1.0,48.16,2650168750.0,-47.17,10.73,23.9,3.5,23.1,12.2,13.7
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.75,50188.0,16.94,1.73,10.23,-8.57,-35.82,1.32,True,False,55.0,0.69,46.54,157166835520.0,-46.72,13.42,31.5,40.4,17.0,78.3,34.7
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,38.4,38379.0,2.28,0.49,21.3,-40.74,-45.92,-31.5,False,False,56.29,0.91,46.55,204046242865.0,-54.65,24.88,98.2,87.7,1.4,84.3,61.2
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.75,40649.0,16.14,1.14,7.09,-6.59,-5.9,-6.79,False,False,29.17,0.75,33.95,86960345750.0,-22.96,16.87,50.2,22.8,54.1,63.5,44.2
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.88,3238.0,17.08,0.64,3.73,-7.6,-7.98,-14.52,False,False,22.92,0.23,16.21,1232711011.0,-20.36,0.68,60.2,10.5,46.8,6.1,31.5
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,31.25,3968.0,5.05,0.75,14.76,-14.89,-15.17,-7.6,False,False,38.07,0.64,28.34,3103231635.0,-29.68,1.76,87.7,61.8,27.0,15.7,47.3
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.65,18316.0,15.67,0.65,4.13,2.55,-21.2,44.67,False,False,58.97,0.73,45.75,70656316200.0,-30.83,64.68,62.7,11.4,43.7,59.1,41.0
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,38.9,19536.0,10.93,1.32,12.12,2.37,-15.25,18.54,True,True,72.45,0.73,47.33,106370717035.0,-28.75,47.55,51.4,51.8,50.8,69.6,57.6
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,21.3,10221.0,9.64,1.15,11.97,6.5,-18.08,29.09,True,True,69.57,0.65,43.99,90824515270.0,-23.68,41.14,64.3,50.0,51.6,65.2,60.2
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,45.65,35316.0,9.78,1.18,12.08,-9.06,-9.02,-17.81,False,False,47.31,0.43,23.3,12898734862.0,-26.78,4.1,61.5,50.9,42.8,28.7,44.4
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,44.95,58292.0,13.03,2.73,20.92,1.9,13.18,8.08,True,True,46.6,0.53,28.67,35822136518.0,-10.53,13.85,31.8,86.0,83.7,46.1,65.9
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,22.8,18672.0,25.05,1.82,7.25,11.22,7.41,-1.55,True,True,40.74,0.22,19.21,25128920975.0,-10.15,17.32,23.8,24.6,87.0,40.0,48.8
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,43.8,5143.0,5.54,2.66,48.06,-8.76,-9.82,-20.16,False,False,24.62,0.35,18.64,4167563048.0,-21.84,2.82,54.8,100.0,40.9,18.3,51.9
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.85,76807.0,4.56,0.74,16.17,-14.13,-16.21,-36.89,False,False,52.63,0.79,27.44,567454630410.0,-36.89,5.8,88.8,70.2,27.0,97.4,64.3
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,15.1,16280.0,10.07,1.07,10.62,-16.11,-9.04,-47.2,False,False,47.06,1.4,48.18,170618517905.0,-48.11,5.59,64.3,44.7,33.6,81.7,50.5
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.3,15766.0,56.3,5.13,9.12,14.9,18.53,-14.95,True,True,82.14,0.49,33.41,2308578105.0,-30.75,19.53,4.4,35.1,94.3,10.4,42.8
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,18.0,47938.0,9.28,1.27,13.66,25.44,33.1,2.58,True,True,80.41,0.45,24.17,37284736830.0,-1.37,33.1,59.1,57.9,97.6,48.7,71.5
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,21.0,72117.0,12.28,1.32,10.77,-0.85,-10.33,-28.47,True,False,67.21,1.18,36.35,429311587270.0,-30.42,19.42,48.7,45.6,54.1,94.8,54.9
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,76.1,122350.0,24.16,2.4,9.92,5.69,25.16,35.17,True,True,64.39,0.76,38.19,245577022385.0,-1.55,65.43,19.4,38.6,90.4,88.7,60.8
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,19.9,5238.0,10.36,1.12,10.79,-11.75,-29.68,-42.57,True,False,56.9,0.82,34.13,10174754612.0,-46.07,16.03,63.0,46.5,13.2,25.2,34.3
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,31.95,231720.0,8.92,1.33,14.89,3.4,11.53,-15.44,True,False,49.7,1.06,31.56,594044780200.0,-21.01,13.66,57.3,63.2,84.7,99.1,71.5
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,12.1,15551.0,14.07,0.6,4.29,-10.07,3.58,-38.3,True,False,66.62,1.23,46.32,68317065320.0,-45.94,21.0,68.2,12.3,57.6,55.7,46.3
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,8.03,1707.0,,0.78,-5.44,-14.39,-24.6,-43.69,False,False,22.58,0.38,22.36,719235045.0,-43.85,2.16,65.4,1.8,15.7,5.2,21.4
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.5,45494.0,5.43,0.95,17.51,-9.38,-7.64,-27.67,False,False,52.78,0.94,28.65,92033449045.0,-29.19,4.32,82.2,77.2,44.0,67.0,63.8
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,26.05,2448.0,18.61,1.38,7.43,-8.27,-24.71,-26.8,False,False,50.72,0.63,33.74,2783887390.0,-39.49,10.15,32.1,27.2,23.5,13.0,21.9
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.1,500505.0,13.8,2.16,15.67,-4.74,2.25,-11.92,False,False,47.06,0.74,27.87,261325179770.0,-22.91,7.59,34.8,66.7,68.7,89.6,59.5
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,15.55,14449.0,2.74,0.89,32.59,-9.55,-6.16,-33.33,False,False,42.42,0.82,35.86,32378922350.0,-38.81,2.98,88.2,97.4,45.7,44.3,66.8
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,21.7,31445.0,11.73,0.72,6.12,-7.26,-16.53,-37.37,False,False,48.89,1.07,38.1,202812733270.0,-37.89,17.62,70.2,20.2,36.5,83.5,47.5
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.8,6416.0,7.33,0.99,13.53,-10.56,-14.44,-28.79,False,False,27.27,0.44,21.0,1409511355.0,-33.67,2.25,75.4,57.0,33.2,7.8,43.2
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,11.8,4080.0,12.97,1.01,7.78,-11.94,-25.32,-52.32,False,False,52.63,1.08,40.13,8640244140.0,-52.61,5.36,59.0,30.7,16.5,20.9,29.6
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,40.0,20803.0,12.78,2.08,16.24,3.46,-0.65,-27.79,True,False,46.43,0.95,37.33,14853673900.0,-28.6,14.61,38.4,71.1,71.5,29.6,51.6
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,52.2,13737.0,8.26,1.22,14.76,-8.58,-5.26,-6.22,False,False,22.5,0.59,30.73,21078223340.0,-24.57,1.56,64.4,61.8,49.0,35.7,51.0
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,73.6,581610.0,7.22,1.27,17.6,4.7,72.91,48.84,True,True,75.96,1.77,54.79,514281952695.0,-6.8,75.9,66.2,78.1,93.4,96.5,85.7
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,15.05,59230.0,7.03,1.09,15.51,-4.75,1.43,-29.92,False,False,66.67,0.87,25.39,68834594480.0,-30.83,6.36,74.9,65.8,66.8,56.5,64.0
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,249.6,1441028.0,168.65,12.97,7.69,29.19,71.43,299.36,True,True,82.28,1.64,52.69,1407393011525.0,-2.54,299.36,0.9,28.9,99.5,100.0,58.0
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.76,801.0,7.81,0.52,6.69,-6.2,-10.88,-22.79,False,False,51.06,0.39,19.24,448204723.0,-23.89,1.77,85.9,21.1,45.9,2.6,40.3
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,13.75,42758.0,3.9,0.65,16.64,-15.57,-12.24,-54.35,True,False,65.12,1.46,49.76,578234640830.0,-56.83,22.87,93.2,73.7,28.9,98.3,67.1
VJC,Công ty cổ phần Hàng không Vietjet,Hàng không,HOSE,126.0,104183.0,33.78,2.9,8.58,-8.49,7.06,15.36,False,False,64.29,0.65,39.52,167601071900.0,-25.24,27.97,11.4,33.3,63.8,80.9,41.9
