symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
CTR,Tổng Công ty Cổ phần Công trình Viettel,Xây dựng,HOSE,72.5,9917.0,13.84,4.01,29.0,-4.89,1.41,-3.66,False,False,26.37,0.6,31.17,19148993000.0,-23.47,9.19,23.6,94.7,76.1,36.0,55.7
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,15.85,9006.0,4.04,0.76,18.7,-15.92,-23.42,-36.74,False,False,49.37,0.79,29.53,28465306750.0,-38.79,0.96,88.0,80.5,30.4,39.5,57.2
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,32.45,23982.0,8.89,1.6,18.04,-7.73,-28.34,-8.47,True,False,60.75,0.5,39.3,96568575750.0,-31.63,12.28,51.6,79.6,34.6,67.5,53.1
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,37.4,20014.0,4.67,0.94,20.18,-5.71,-41.71,-50.74,True,False,63.03,0.66,46.5,29186290200.0,-52.91,25.34,81.4,84.1,28.8,41.2,56.0
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,46.0,10008.0,18.47,2.93,15.85,14.43,9.19,12.85,True,True,63.98,0.96,41.08,89321475250.0,-15.86,38.76,17.4,68.1,93.9,64.9,64.1
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,90.1,13035.0,13.82,2.85,20.61,1.15,-1.29,-2.26,True,False,64.34,0.21,11.26,660440720.0,-7.5,5.41,27.6,85.0,77.2,4.4,49.1
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,10.0,11469.0,12.35,0.68,5.48,-18.46,-21.77,-52.31,False,False,56.82,1.05,42.46,64251470430.0,-56.91,9.39,66.6,16.8,28.6,55.3,38.2
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,22.05,19514.0,13.96,1.32,9.46,-0.42,-29.07,-10.79,True,False,52.63,0.52,36.17,68173197500.0,-30.73,7.29,40.2,37.2,38.4,57.9,39.1
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,10.75,16630.0,46.74,0.69,1.48,-17.62,-12.47,-47.85,False,False,48.08,1.01,42.29,135801926500.0,-49.36,7.82,45.6,6.2,42.6,71.9,37.0
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,16.0,42191.0,26.23,1.15,4.37,-24.35,-28.89,-41.18,False,False,30.43,1.14,35.38,77427109000.0,-41.82,0.0,36.6,13.3,14.2,60.5,25.6
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,13.3,1987.0,11.08,1.05,9.49,-10.21,-19.6,-31.62,False,False,37.42,0.56,33.05,3433986110.0,-46.8,0.76,58.6,38.1,43.3,16.7,38.6
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,72.4,130659.0,13.12,3.37,25.71,-1.63,-4.68,-27.36,True,False,59.7,0.74,32.18,407652045000.0,-30.82,16.4,27.6,92.9,73.2,93.0,65.7
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,133.0,25733.0,28.48,5.43,19.07,12.8,-6.34,8.93,True,False,32.46,0.85,37.13,59951030500.0,-20.43,26.67,7.6,81.4,80.4,52.6,52.2
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,20.1,9598.0,15.95,1.59,9.96,-15.37,-17.45,-40.38,False,False,35.92,0.94,38.43,17582254750.0,-40.54,0.0,33.6,39.8,39.1,34.2,33.8
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,85.7,191106.0,18.12,3.12,17.22,3.75,-6.64,38.0,True,True,57.97,0.69,48.3,139746819000.0,-33.41,53.04,18.3,76.1,74.4,72.8,61.8
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.4,5482.0,6.26,0.89,14.29,-7.46,-22.27,-17.07,False,False,47.83,0.49,28.24,2011478500.0,-24.08,5.98,78.9,61.1,43.3,9.6,48.5
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,74.6,32072.0,17.89,2.38,13.29,-6.28,1.14,12.56,False,True,36.96,0.77,33.83,90654452500.0,-9.05,33.74,24.0,55.8,73.3,65.8,56.9
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,29.95,132600.0,22.52,2.13,9.45,-15.16,-11.91,6.22,False,False,37.7,0.99,47.46,77178424500.0,-34.54,20.31,22.7,36.3,47.4,59.6,37.0
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,13.75,21039.0,7.2,1.16,16.1,-9.24,-9.54,-10.71,False,False,36.36,0.69,30.31,23720082750.0,-27.06,1.1,67.4,69.9,60.0,37.7,57.4
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,44.95,10091.0,6.48,1.56,24.04,-14.14,-17.47,-18.19,False,False,32.89,0.77,35.07,34675502750.0,-34.09,2.39,59.2,91.2,40.7,47.4,56.2
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.5,1771.0,5.07,0.62,12.26,-30.0,-35.19,-56.25,False,False,22.22,0.65,30.24,2979426800.0,-56.79,0.0,90.7,53.1,6.5,14.0,39.6
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,24.75,29861.0,24.5,2.52,10.26,4.58,32.59,4.62,False,True,45.78,0.97,34.7,105012753000.0,-6.6,50.29,17.8,41.6,91.9,69.3,58.0
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,26.8,134141.0,7.53,1.64,21.84,6.35,4.69,10.16,True,True,49.25,0.98,32.76,266558632250.0,-9.76,21.1,53.9,89.4,85.6,89.5,81.3
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.25,3745.0,3.52,0.78,22.13,-27.93,-28.13,-58.06,False,False,42.86,1.0,39.96,11979684500.0,-65.5,3.21,88.0,90.3,13.2,27.2,52.2
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,15.6,10303.0,7.5,0.84,11.21,-26.42,-39.68,-42.89,False,False,48.19,0.94,38.72,20234703250.0,-51.05,0.65,76.0,47.8,5.8,36.8,38.1
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,20.9,215681.0,10.4,1.24,11.94,-14.17,-12.15,-18.85,False,False,47.19,0.73,27.27,443483516500.0,-22.86,2.7,51.8,49.6,47.7,94.7,54.8
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.1,10029.0,7.01,0.39,5.51,-16.18,-8.5,-34.02,False,False,38.24,0.75,28.91,24003392000.0,-36.57,0.5,90.0,17.7,50.2,38.6,48.4
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.0,5838.0,16.67,0.9,5.41,-12.09,-28.99,-29.85,False,False,13.64,0.62,34.68,2449506000.0,-40.3,3.0,51.0,15.9,26.0,12.3,25.1
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,30.7,18482.0,6.03,1.8,29.91,-19.22,-20.32,-13.67,False,False,39.22,0.86,37.32,35277546180.0,-32.01,9.26,57.5,95.6,29.5,48.2,53.6
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,6.81,6579.0,7.17,0.53,7.42,-25.21,-29.2,-41.92,False,False,37.58,0.87,31.59,12178636900.0,-49.39,1.79,86.2,26.5,11.9,28.1,36.1
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,36.2,8609.0,15.95,2.42,15.15,-20.4,-33.21,-33.08,False,False,43.75,0.25,23.6,455867750.0,-35.21,3.43,26.5,64.6,12.6,2.6,24.2
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,26.5,32867.0,10.82,0.92,8.48,-14.38,-17.06,-30.9,False,False,35.71,0.98,35.27,34294479750.0,-32.4,0.0,62.9,32.7,41.6,44.7,43.0
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.3,13838.0,28.5,2.09,7.33,0.98,0.2,-2.18,True,True,40.91,0.1,21.1,5720096000.0,-3.79,23.32,18.6,25.7,78.4,18.4,41.2
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,15.7,29234.0,16.7,0.95,5.67,-32.47,-39.62,-54.89,False,False,34.74,0.94,35.8,91646035000.0,-56.21,0.0,48.8,19.5,4.6,66.7,28.7
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.62,2481.0,28.88,0.39,1.36,-7.97,-16.0,-34.93,False,False,35.29,0.68,29.02,8200831550.0,-46.9,0.0,54.3,5.3,51.9,21.9,33.0
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,6.68,2087.0,9.15,0.51,5.58,-21.97,-28.46,-35.84,False,False,32.26,0.79,29.9,6259765950.0,-41.65,0.0,80.8,18.6,15.8,19.3,32.3
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,46.0,139655.0,12.04,2.91,24.18,-0.43,17.29,15.07,False,True,25.61,0.39,32.38,146986200000.0,-17.86,20.64,31.2,92.0,87.5,76.3,73.8
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,19.7,212652.0,5.93,1.17,19.64,-2.39,-5.94,-7.71,False,False,38.46,0.81,26.72,226047463500.0,-15.18,9.24,71.0,83.2,71.8,87.7,74.1
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,16.4,20319.0,9.53,1.34,14.02,-13.29,-11.97,-35.67,False,False,42.42,1.19,40.46,64187195547.0,-39.42,0.0,50.3,59.3,49.3,54.4,49.9
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,141.9,183037.0,22.42,8.28,36.93,10.52,2.86,35.92,True,False,74.68,0.52,33.44,54172027500.0,-20.82,39.13,11.6,98.2,87.9,50.9,59.3
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.0,3786.0,11.36,1.18,10.41,-11.53,-7.68,-6.32,False,False,33.98,0.44,30.33,1600360010.0,-21.55,4.77,53.1,42.5,57.2,8.8,40.8
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,66.6,114950.0,23.37,2.72,11.62,-7.76,-9.88,-17.78,False,False,40.0,0.83,28.58,294992328500.0,-24.75,4.23,16.9,48.7,60.5,92.1,48.1
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,69.8,128340.0,14.63,3.16,21.56,-10.72,-13.56,-6.73,False,False,40.27,1.14,35.06,188458371500.0,-24.35,11.98,24.1,88.5,50.0,83.3,55.0
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.1,6624.0,22.95,0.59,2.58,-18.91,-20.07,-38.11,False,False,36.84,0.82,32.55,15348766250.0,-44.17,0.0,55.2,8.0,30.4,32.5,29.3
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,23.75,14044.0,16.38,0.76,4.64,-9.52,-8.3,-36.95,True,False,52.46,0.96,39.67,56396982250.0,-39.33,18.75,55.4,14.2,60.9,51.8,43.5
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.25,7542.0,5.84,1.23,21.12,-10.99,-24.02,-2.23,False,False,25.0,0.65,30.27,10809770250.0,-29.93,0.0,68.5,86.7,35.3,26.3,52.3
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,11.95,37875.0,13.43,0.49,3.66,-9.81,1.56,-20.94,False,False,29.41,0.88,47.36,149630015500.0,-37.33,22.35,69.2,9.7,70.7,77.2,53.8
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.3,6789.0,5.68,0.72,12.59,-20.61,-24.95,-24.49,False,False,28.57,0.52,28.77,9068813750.0,-31.64,0.55,85.6,54.0,21.2,23.7,44.5
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.25,11043.0,8.0,1.28,15.98,1.76,-24.44,-9.92,False,False,52.11,0.74,43.48,30336375250.0,-35.41,14.73,59.0,69.0,47.5,43.0,52.1
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,11.55,16115.0,38.5,4.07,10.56,-23.51,-25.24,-51.16,False,False,44.68,1.07,37.79,63057019750.0,-56.08,3.59,6.2,44.2,19.1,53.5,24.7
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,36.9,5069.0,21.71,1.68,7.72,7.87,40.79,78.93,False,True,35.82,0.99,49.11,13938277250.0,-8.55,84.71,26.6,30.1,94.6,30.7,51.6
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,31.1,8414.0,8.23,1.04,12.61,-10.74,-6.67,3.44,False,False,33.91,0.7,36.81,15452546795.0,-19.63,17.79,68.0,54.9,60.2,33.3,53.3
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,18.6,1907.0,109.41,1.23,1.12,-11.43,-28.19,-30.6,False,False,27.27,1.01,48.28,2236838755.0,-49.87,5.08,25.7,3.5,29.1,11.4,15.8
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.25,50188.0,16.71,1.71,10.23,-5.16,-24.56,3.0,True,False,17.58,0.69,46.44,155215580250.0,-47.46,11.83,29.3,40.7,42.1,78.9,41.8
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,35.9,38379.0,2.14,0.45,21.3,-44.77,-53.94,-35.51,False,False,45.14,0.91,46.59,213906229000.0,-57.6,16.75,98.2,87.6,1.8,86.0,61.5
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.4,40649.0,15.7,1.11,7.09,-10.79,-6.77,-1.3,False,False,20.59,0.72,33.33,86415788000.0,-25.08,13.66,47.7,23.0,59.3,64.0,45.2
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.77,3238.0,16.87,0.63,3.73,-9.59,-17.65,-15.19,False,False,32.43,0.23,16.12,1168600350.0,-21.35,0.0,58.1,10.6,46.8,5.3,30.8
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,30.0,3968.0,4.85,0.72,14.76,-17.31,-25.12,-12.85,False,False,34.98,0.67,28.33,3278178860.0,-32.49,0.0,87.4,62.4,24.9,15.8,46.7
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.95,18316.0,15.92,0.66,4.13,8.12,-20.94,46.01,True,True,57.89,0.73,45.61,78740528500.0,-29.72,67.33,60.6,11.5,57.0,61.4,50.9
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,32.6,19536.0,9.16,1.11,12.12,4.6,-2.2,23.8,True,True,61.63,0.72,47.09,97611898498.0,-28.35,48.39,62.9,52.2,79.1,68.4,69.2
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,22.7,10221.0,10.27,1.23,11.97,17.01,1.3,40.28,True,True,73.74,0.64,44.15,107236592500.0,-18.66,50.42,53.4,50.4,87.2,70.2,68.8
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,45.0,35316.0,9.64,1.16,12.08,-11.76,-18.89,-20.45,False,False,43.33,0.45,23.14,12993566500.0,-27.83,2.62,58.0,51.3,41.6,28.9,43.2
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,44.75,58292.0,12.97,2.71,20.92,-1.38,7.72,7.71,True,True,30.48,0.54,28.77,29806748750.0,-10.93,13.34,31.6,85.8,81.9,42.1,64.6
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,22.9,18672.0,25.16,1.82,7.25,5.29,7.88,0.1,True,True,32.69,0.22,19.21,28615754000.0,-9.76,17.83,21.8,24.8,87.4,40.4,48.5
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,42.65,5143.0,5.39,2.59,48.06,-9.91,-14.85,-21.09,False,False,12.5,0.35,18.62,4277156000.0,-23.89,0.12,53.9,100.0,50.4,17.5,54.4
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.4,76807.0,4.38,0.71,16.17,-17.99,-22.63,-34.28,False,False,45.0,0.77,26.82,558347989750.0,-36.45,1.79,88.9,70.8,27.7,97.4,64.7
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,14.0,16280.0,9.33,0.99,10.62,-25.93,-14.63,-47.76,False,False,40.54,1.37,47.41,169791504105.0,-48.91,0.0,63.8,45.1,33.7,82.5,50.6
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.5,15766.0,56.5,5.15,9.12,15.54,16.49,-21.53,True,True,82.07,0.56,32.4,2098874250.0,-30.5,19.96,4.4,35.4,95.8,10.5,43.4
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,19.55,47938.0,10.08,1.38,13.66,31.65,42.37,19.91,True,True,83.46,0.4,24.43,42640766750.0,0.0,44.56,48.5,58.4,98.9,50.0,69.3
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.3,72117.0,11.87,1.28,10.77,-6.11,-10.57,-31.93,True,False,60.23,1.18,36.12,429846732440.0,-32.73,15.44,47.8,46.0,62.1,93.9,57.0
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,76.4,122350.0,24.25,2.41,9.92,6.41,16.11,40.96,True,True,57.25,0.75,38.06,274390513500.0,-2.05,66.09,19.1,38.9,91.8,90.4,61.5
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,17.6,5238.0,9.17,0.99,10.79,-21.38,-37.11,-45.83,False,False,44.17,0.84,34.22,7901827985.0,-49.72,8.19,65.1,46.9,10.4,21.1,33.4
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,31.85,231720.0,8.9,1.32,14.89,0.47,8.4,-13.3,True,False,54.97,1.06,31.47,523732819750.0,-21.26,13.31,55.4,63.7,84.9,96.5,70.6
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,11.45,15551.0,13.31,0.57,4.29,-16.31,-16.59,-39.34,False,False,61.91,1.2,45.15,72300475960.0,-48.84,14.5,67.9,12.4,39.5,58.8,41.4
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,7.81,1707.0,,0.76,-5.44,-14.55,-26.67,-42.98,False,False,8.7,0.37,22.22,653844900.0,-45.38,0.0,64.8,1.8,27.0,3.5,24.3
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.0,45494.0,5.24,0.92,17.51,-14.89,-12.5,-24.42,False,False,37.5,0.9,27.7,86346103750.0,-26.5,0.72,80.7,77.0,45.6,63.2,63.1
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,25.7,2448.0,18.36,1.36,7.43,-9.51,-29.78,-27.48,False,False,54.24,0.61,33.19,2572834500.0,-40.3,8.67,31.5,27.4,29.6,13.2,23.7
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.5,500505.0,13.9,2.18,15.67,-4.24,-0.02,-8.45,False,False,54.79,0.72,27.43,265825346500.0,-22.38,8.33,32.0,67.3,73.9,88.6,60.2
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,14.4,14449.0,2.54,0.83,32.59,-17.94,-31.03,-36.32,False,False,28.0,0.82,35.88,34322708250.0,-43.33,0.0,87.8,97.3,16.5,46.5,58.3
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,19.6,31445.0,10.59,0.65,6.12,-19.84,-27.87,-39.77,False,False,40.35,1.06,37.86,208796648500.0,-40.11,6.23,71.9,20.4,19.3,85.1,43.1
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.0,6416.0,7.14,0.97,13.53,-16.16,-21.02,-30.59,False,False,28.13,0.45,21.0,1406553375.0,-35.34,0.0,73.4,57.5,32.6,7.9,42.6
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,10.4,4080.0,11.43,0.89,7.78,-26.76,-31.13,-54.59,False,False,30.65,1.08,40.19,8275579250.0,-55.93,0.0,62.8,31.0,8.6,22.8,28.7
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,38.3,20803.0,12.24,1.99,16.24,-5.32,-10.91,-26.2,False,False,36.2,0.93,37.34,13606746750.0,-29.68,9.74,37.8,71.7,61.8,29.8,48.7
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,50.3,13737.0,7.96,1.17,14.76,-13.87,-17.0,-10.72,False,False,23.81,0.61,30.82,18325308500.0,-27.31,0.2,64.3,62.4,43.2,35.1,49.2
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,71.7,581610.0,7.03,1.24,17.6,9.41,51.95,46.85,False,True,58.59,1.8,54.79,566831056500.0,-9.2,71.36,63.9,77.9,97.0,98.2,86.4
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,13.25,59230.0,6.19,0.96,15.51,-10.71,-9.45,-27.3,False,False,52.49,0.85,24.76,64881284340.0,-28.66,2.54,76.5,66.4,57.7,56.1,61.8
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,241.4,1441028.0,163.11,12.55,7.69,25.34,66.94,273.68,True,True,75.26,1.67,52.68,1412107877500.0,-5.74,273.68,0.9,29.2,99.6,100.0,58.2
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.63,801.0,7.7,0.52,6.69,-7.85,-11.71,-21.84,False,False,42.86,0.38,19.1,415191600.0,-24.9,0.42,84.4,21.2,58.1,1.8,43.5
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,12.6,42758.0,3.57,0.59,16.64,-24.83,-19.58,-55.87,False,False,49.4,1.45,49.56,593508246635.0,-60.44,12.59,94.0,74.3,28.1,99.1,67.4
