symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,15.7,9006.0,4.01,0.75,18.7,-15.14,-22.15,-34.46,False,False,17.95,0.77,28.63,20471494500.0,-38.53,0.0,87.8,80.2,30.0,36.6,56.4
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,34.3,23982.0,9.4,1.7,18.04,4.4,-25.35,-0.87,True,False,70.49,0.49,39.48,113930571500.0,-27.73,18.69,48.3,79.3,45.2,69.6,55.6
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,35.95,20014.0,4.49,0.91,20.18,-9.17,-17.07,-52.85,True,False,33.91,0.65,46.71,33337012920.0,-54.73,20.48,82.2,83.8,41.8,45.5,60.9
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,44.5,10008.0,17.87,2.83,15.85,13.81,1.29,9.17,True,True,61.34,0.94,41.1,90817709500.0,-18.61,34.24,20.8,67.6,84.5,64.3,62.0
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,90.1,13035.0,13.82,2.85,20.61,1.37,-0.8,-1.97,True,False,39.53,0.21,11.23,643734880.0,-7.5,5.41,27.7,84.7,74.6,2.7,47.9
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,9.63,11469.0,11.89,0.65,5.48,-17.35,-24.67,-55.09,False,False,16.64,1.04,41.96,42318266195.0,-58.51,5.34,68.2,17.1,25.0,48.2,36.4
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,22.6,19514.0,14.3,1.35,9.46,6.57,-22.39,-6.62,True,False,54.41,0.52,36.17,85913406250.0,-29.01,9.96,39.8,36.9,49.5,63.4,43.3
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,10.1,16630.0,43.91,0.65,1.48,-18.88,-16.87,-49.05,False,False,15.0,1.0,42.13,115911760250.0,-50.79,1.3,46.4,6.3,32.5,71.4,34.1
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,16.7,42191.0,27.38,1.2,4.37,-18.93,-25.45,-33.2,False,False,45.65,1.13,35.28,68715369500.0,-37.69,4.37,33.2,13.5,20.4,58.0,26.1
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,13.6,1987.0,11.33,1.08,9.49,-12.34,-18.48,-35.26,False,False,55.26,0.54,32.84,4256920145.0,-45.6,4.62,57.4,37.8,37.0,16.1,36.1
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,64.7,130659.0,11.72,3.01,25.71,0.52,-2.76,-26.88,True,False,45.17,0.74,32.3,422315853700.0,-32.0,14.42,31.8,92.8,70.7,94.6,66.4
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,141.9,25733.0,30.39,5.79,19.07,20.15,-5.7,13.82,True,True,58.51,0.81,37.74,62606920000.0,-15.1,35.14,6.8,81.1,75.9,56.2,57.3
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,20.1,9598.0,15.95,1.59,9.96,-23.86,-9.86,-37.75,False,False,30.23,0.95,38.64,13798837250.0,-39.25,0.25,33.5,39.6,36.8,28.6,32.1
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,80.5,191106.0,17.02,2.93,17.22,7.58,3.16,34.04,True,False,50.08,0.71,48.89,140420218820.0,-35.64,47.92,19.9,75.7,84.1,75.9,59.6
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.1,5482.0,6.11,0.87,14.29,-11.68,-23.92,-19.85,False,False,7.14,0.48,27.95,1990552000.0,-25.92,3.42,80.6,61.3,31.6,8.9,45.4
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,77.4,32072.0,18.56,2.47,13.29,6.03,2.37,12.02,True,True,53.06,0.75,33.22,58945427000.0,-5.63,38.76,22.6,55.9,80.9,54.5,56.8
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,32.9,132600.0,24.74,2.34,9.45,2.49,9.67,17.92,True,False,60.53,0.97,47.59,75655946750.0,-28.09,32.16,20.4,36.0,82.5,59.8,46.9
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,13.95,21039.0,7.3,1.18,16.1,-7.0,-12.54,-8.82,False,False,47.83,0.68,30.13,21509030500.0,-25.99,2.57,66.1,69.4,49.6,37.5,53.8
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,51.7,10091.0,7.45,1.79,24.04,1.74,-1.25,0.6,True,False,69.41,0.78,35.55,38524772500.0,-24.2,17.77,54.0,91.0,74.3,46.4,64.6
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.4,1771.0,4.93,0.6,12.26,-32.0,-34.62,-55.26,False,False,25.0,0.63,30.51,2058340980.0,-55.84,0.0,91.2,53.2,4.8,10.7,38.7
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,24.9,29861.0,24.65,2.53,10.26,7.36,32.78,12.74,False,True,34.04,0.96,34.79,85849709750.0,-6.04,51.2,19.0,41.4,92.9,62.5,57.4
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,27.8,134141.0,7.81,1.71,21.84,9.45,13.24,24.32,True,True,57.89,0.97,32.74,307367901750.0,-6.4,25.62,53.0,89.2,91.4,91.1,83.1
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.15,3745.0,3.48,0.77,22.13,-25.17,-27.76,-59.89,False,False,32.35,0.99,39.9,10108371500.0,-65.81,2.29,88.3,90.1,11.1,25.9,51.3
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,15.85,10303.0,7.62,0.85,11.21,-22.87,-41.1,-44.86,False,False,27.45,0.91,37.78,18575567250.0,-50.27,2.26,75.8,47.7,8.2,34.8,38.4
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,20.65,215681.0,10.27,1.23,11.94,-12.13,-10.69,-18.55,False,False,38.16,0.73,27.17,375479683000.0,-21.85,1.47,53.4,49.5,47.0,92.9,54.7
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.0,10029.0,6.94,0.38,5.51,-13.79,-10.34,-31.39,False,False,16.67,0.73,28.31,23171352500.0,-32.98,0.0,90.2,18.0,45.4,38.4,47.1
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,11.9,5838.0,16.53,0.89,5.41,-10.43,-16.83,-28.5,False,False,46.17,0.63,34.38,3040157630.0,-39.17,4.95,51.9,16.2,42.0,13.4,30.4
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,33.4,18482.0,6.56,1.96,29.91,-5.63,-18.13,-1.68,True,False,66.67,0.85,37.35,41513193035.0,-26.03,18.87,56.2,95.5,43.9,47.3,57.4
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,6.72,6579.0,7.07,0.52,7.42,-25.75,-30.13,-47.08,False,False,25.29,0.84,29.79,8142174800.0,-50.06,0.45,86.6,26.1,8.8,24.1,34.5
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,25.95,32867.0,10.59,0.9,8.48,-11.73,-9.58,-29.67,False,False,3.7,0.96,34.82,31693782000.0,-31.71,0.0,64.2,32.4,50.0,43.8,45.6
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,50.9,13838.0,28.28,2.07,7.33,1.6,3.04,3.21,False,True,20.0,0.09,20.76,4827540500.0,-4.37,22.36,20.8,25.2,79.3,17.0,41.7
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,15.7,29234.0,16.7,0.95,5.67,-27.31,-38.31,-53.82,False,False,22.95,0.93,35.76,75560408000.0,-56.21,2.61,49.2,19.8,4.8,58.9,27.6
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.72,2481.0,29.5,0.4,1.36,-4.07,-11.78,-32.57,False,False,40.54,0.68,29.43,6667402900.0,-45.75,6.07,54.6,5.4,54.6,21.4,33.8
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,6.63,2087.0,9.08,0.51,5.58,-20.6,-25.99,-36.85,False,False,19.48,0.78,29.25,5338402350.0,-42.09,0.0,80.9,18.9,18.2,17.9,32.9
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,46.45,139655.0,12.16,2.94,24.18,-12.36,17.59,5.71,False,True,36.21,0.41,32.54,108658552500.0,-17.05,21.82,29.9,91.9,71.4,67.9,67.1
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,19.9,212652.0,5.99,1.18,19.64,0.39,-3.7,-4.98,True,False,44.64,0.81,26.84,240918638750.0,-14.32,10.35,71.1,82.9,69.3,87.5,73.3
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,16.2,20319.0,9.42,1.32,14.02,-12.6,-7.78,-31.88,False,False,29.63,1.18,40.24,47434743450.0,-40.16,0.0,52.5,59.5,51.8,51.8,50.8
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,141.0,183037.0,22.27,8.23,36.93,11.96,-2.66,36.64,True,False,46.3,0.52,33.39,91743339500.0,-21.32,37.38,11.8,98.2,78.8,65.2,59.2
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.7,3786.0,11.89,1.24,10.41,-5.29,-12.27,-1.95,False,False,47.83,0.46,31.13,1208573250.0,-17.89,9.66,49.1,42.3,52.0,7.1,37.8
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,70.1,114950.0,24.6,2.86,11.62,-1.82,-2.77,-14.41,True,False,57.43,0.81,28.15,297884466000.0,-20.52,9.7,16.8,48.6,68.0,89.3,49.8
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,73.4,128340.0,15.39,3.32,21.56,-5.04,-5.04,-2.56,True,False,55.65,1.12,34.73,177880045500.0,-20.45,17.76,22.7,88.3,61.8,83.0,58.0
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,9.7,6624.0,22.05,0.57,2.58,-17.8,-20.07,-41.53,False,False,12.12,0.8,31.55,15540426800.0,-42.17,0.0,57.3,8.1,29.8,33.9,30.0
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,22.45,14044.0,15.48,0.72,4.64,-15.12,-19.43,-37.96,False,False,16.48,0.95,39.65,44474616750.0,-42.65,12.25,58.3,14.4,33.6,50.0,35.8
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.85,7542.0,6.01,1.27,21.12,-9.15,-24.86,-5.3,False,False,57.69,0.65,29.81,9701460000.0,-27.85,2.96,66.2,86.5,33.0,25.0,50.7
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,11.85,37875.0,13.31,0.49,3.66,-5.58,-10.29,-18.34,False,False,31.15,0.89,47.15,161850832750.0,-37.86,21.33,69.6,9.9,54.5,81.2,49.8
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.4,6789.0,5.71,0.72,12.59,-19.65,-16.79,-27.04,False,False,40.0,0.49,27.36,7707572750.0,-29.57,1.1,85.1,54.1,32.5,22.3,47.6
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,21.0,11043.0,8.3,1.33,15.98,-2.33,-25.8,-6.04,True,False,67.27,0.73,43.49,32749471250.0,-33.01,18.98,57.1,68.5,38.0,44.6,48.9
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,11.3,16115.0,37.67,3.98,10.56,-23.13,-26.38,-52.92,False,False,22.22,1.06,37.82,44106675750.0,-57.03,1.35,7.7,44.1,14.8,49.1,23.0
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,48.0,5069.0,28.24,2.18,7.72,31.56,47.61,135.47,True,True,87.93,0.98,50.1,26507298000.0,0.0,140.28,20.3,29.7,99.5,40.2,52.9
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,32.45,8414.0,8.58,1.08,12.61,-1.65,-1.17,5.64,True,False,37.28,0.67,36.59,14473915930.0,-16.14,22.91,66.1,55.0,71.6,29.5,55.5
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,18.7,1907.0,110.0,1.24,1.12,-7.88,-17.98,-34.84,False,False,44.44,1.01,47.78,2054251350.0,-49.6,5.65,24.6,3.6,43.0,9.8,19.4
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.0,50188.0,16.59,1.7,10.23,-1.48,-9.14,4.03,False,False,48.99,0.71,47.05,199690334750.0,-47.84,11.04,31.4,40.5,62.9,85.7,49.8
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,33.0,38379.0,1.96,0.42,21.3,-48.03,-53.3,-42.21,False,False,19.32,0.92,47.06,182538841250.0,-61.03,7.32,98.2,87.4,1.4,83.9,61.0
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.45,40649.0,15.76,1.12,7.09,-15.88,-4.96,0.09,False,False,38.24,0.72,33.35,77409560000.0,-24.77,14.12,46.6,22.5,49.8,61.6,41.5
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.73,3238.0,16.79,0.63,3.73,-9.25,-20.27,-15.19,False,False,25.81,0.23,16.11,626516850.0,-21.7,0.0,57.8,10.8,38.2,1.8,27.6
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,29.3,3968.0,4.73,0.7,14.76,-22.45,-20.8,-12.5,False,False,32.97,0.66,28.58,3603692050.0,-34.06,3.72,87.8,62.6,24.6,14.3,46.6
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.0,18316.0,15.13,0.62,4.13,-4.94,-13.43,39.32,False,False,42.86,0.72,45.65,114373001250.0,-33.24,58.94,63.0,11.7,51.7,70.5,45.7
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,31.6,19536.0,8.88,1.08,12.12,1.12,-9.71,20.01,True,False,53.57,0.73,47.37,117838670196.0,-30.55,43.84,65.2,52.3,63.0,72.3,59.7
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,23.1,10221.0,10.45,1.25,11.97,18.16,13.44,40.0,True,True,68.42,0.66,44.92,145206855250.0,-17.23,53.07,51.6,50.5,93.8,77.7,71.7
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,46.1,35316.0,9.87,1.19,12.08,-6.3,-26.06,-20.07,True,False,53.33,0.45,23.38,15287945750.0,-26.06,5.13,55.9,51.4,32.3,33.0,40.6
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,43.9,58292.0,12.72,2.66,20.92,-3.65,7.25,7.05,False,False,41.12,0.54,28.68,20450326250.0,-12.62,11.19,32.6,85.6,75.9,35.7,55.9
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,22.75,18672.0,25.0,1.81,7.25,6.81,11.13,0.69,True,True,43.24,0.22,19.37,26964604000.0,-10.35,17.06,23.5,24.3,85.7,41.1,48.5
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,44.3,5143.0,5.6,2.69,48.06,-3.13,-10.88,-17.48,False,False,53.54,0.35,18.84,3927803750.0,-20.95,3.99,53.6,100.0,56.4,15.2,55.7
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.6,76807.0,4.46,0.72,16.17,-15.02,-22.31,-32.36,False,False,39.29,0.77,26.68,499380411250.0,-35.33,3.57,87.8,70.3,30.2,96.4,64.9
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,13.7,16280.0,9.13,0.97,10.62,-24.73,-13.84,-43.39,False,False,27.59,1.36,46.98,111879869775.0,-50.0,0.0,66.3,45.0,30.2,68.8,47.8
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,55.2,15766.0,55.2,5.03,9.12,15.0,12.65,-24.38,True,True,34.29,0.53,30.28,1675874000.0,-24.38,17.2,4.5,35.1,91.8,8.0,41.7
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,19.45,47938.0,10.03,1.37,13.66,20.81,39.96,21.46,True,True,56.96,0.43,28.64,76637983250.0,-19.29,43.82,48.9,58.6,97.7,60.7,71.0
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.7,72117.0,12.11,1.3,10.77,-1.91,-1.72,-25.82,True,False,47.62,1.17,35.94,419954179000.0,-31.41,17.71,46.6,45.9,69.8,93.8,58.9
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,76.5,122350.0,24.29,2.41,9.92,3.8,26.24,39.6,True,True,49.45,0.74,37.93,253999119500.0,-2.17,66.3,21.3,38.7,89.8,88.4,61.1
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,17.85,5238.0,9.3,1.0,10.79,-15.62,-33.51,-45.3,False,False,28.4,0.82,34.14,6104175860.0,-49.0,9.72,64.7,46.8,16.4,18.8,34.7
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,33.25,231720.0,9.29,1.38,14.89,-0.45,12.6,-7.07,True,True,62.39,1.04,31.71,582430500000.0,-17.8,18.29,51.6,64.0,81.8,98.2,75.0
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,11.3,15551.0,13.14,0.56,4.29,-12.77,-21.83,-38.15,False,False,32.69,1.2,45.24,58307846750.0,-49.51,13.0,69.1,12.6,32.7,53.6,38.8
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,6.4,1707.0,,0.62,-5.44,-24.71,-36.63,-53.57,False,False,3.23,0.35,23.9,1012656050.0,-55.24,0.0,69.4,1.8,7.5,4.5,19.9
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.6,45494.0,5.47,0.96,17.51,-9.32,-8.18,-19.32,True,False,51.28,0.88,27.68,118035388750.0,-23.35,5.04,79.5,76.6,53.9,73.2,67.0
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,25.65,2448.0,18.32,1.36,7.43,-9.52,-33.38,-26.92,False,False,37.04,0.6,33.08,2442025750.0,-40.42,8.46,32.5,27.0,23.0,11.6,21.6
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.0,500505.0,13.78,2.16,15.67,-4.75,1.01,-4.99,False,False,50.0,0.73,27.51,302538837000.0,-23.05,7.41,34.0,66.7,70.9,90.2,60.0
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,14.05,14449.0,2.48,0.81,32.59,-19.32,-27.3,-41.32,False,False,10.0,0.79,34.64,28590248750.0,-44.02,0.0,88.1,97.3,16.8,42.9,57.8
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,19.8,31445.0,10.7,0.65,6.12,-17.67,-25.0,-34.18,False,False,33.62,1.04,37.93,199451248000.0,-38.61,7.32,70.5,20.7,23.2,84.8,44.0
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,30.7,6416.0,7.07,0.96,13.53,-14.01,-20.63,-32.36,False,False,30.43,0.45,20.44,1094208605.0,-32.36,0.0,73.8,57.7,32.7,6.2,42.4
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,10.3,4080.0,11.32,0.88,7.78,-25.63,-26.16,-51.98,False,False,24.07,1.07,39.57,6415183250.0,-53.91,0.0,64.2,30.6,12.9,20.5,29.9
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,42.75,20803.0,13.66,2.22,16.24,7.18,1.67,-18.47,True,True,63.43,0.92,37.38,15015661000.0,-21.51,22.49,33.5,71.2,81.8,31.2,59.6
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,49.55,13737.0,7.84,1.16,14.76,-17.55,-16.44,-15.11,False,False,28.68,0.58,29.78,15156966250.0,-28.4,0.2,65.0,62.6,35.9,32.1,46.8
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,69.1,581610.0,6.77,1.19,17.6,-11.41,41.95,44.23,False,True,35.0,1.81,55.24,719285538500.0,-12.49,65.15,67.7,77.5,76.4,99.1,81.3
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,13.4,59230.0,6.26,0.97,15.51,-9.14,-8.69,-21.64,False,False,43.47,0.84,24.73,65770085160.0,-24.69,3.7,75.8,65.8,54.8,57.1,60.7
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,232.0,1441028.0,156.76,12.06,7.69,1.75,78.46,211.83,True,True,35.16,1.69,52.31,1331315460500.0,-9.41,211.83,0.9,28.8,91.8,100.0,55.7
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,12.65,42758.0,3.58,0.6,16.64,-21.17,-16.98,-56.49,False,False,37.33,1.43,48.46,478141949500.0,-60.28,13.04,93.9,73.9,30.2,95.5,67.3
VJC,Công ty cổ phần Hàng không Vietjet,Hàng không,HOSE,132.8,104183.0,35.6,3.05,8.58,-4.8,11.39,27.41,True,False,64.77,0.66,40.05,150261257500.0,-21.2,34.88,10.0,33.3,77.0,80.4,45.3
VND,Công ty cổ phần Chứng khoán VNDIRECT,Chứng khoán,HOSE,14.35,25270.0,13.05,1.05,8.01,-18.47,-4.74,-33.34,False,False,27.4,1.12,39.05,149537992250.0,-38.09,3.25,54.7,31.5,48.2,79.5,48.7
VNM,Công ty Cổ phần Sữa Việt Nam,Thực phẩm đồ uống,HOSE,59.8,129159.0,13.29,4.07,30.65,6.22,1.24,5.3,False,False,44.83,0.49,29.45,149140844000.0,-15.86,12.29,25.0,96.4,79.6,78.6,65.2
