symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,13.8,1987.0,11.5,1.09,9.49,-6.84,-18.2,-29.53,False,False,44.03,0.54,32.77,3226406335.0,-44.8,3.62,59.8,38.1,43.5,15.8,38.8
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,74.5,130659.0,13.5,3.47,25.71,1.92,-5.83,-26.2,True,False,72.36,0.74,32.16,407332968480.0,-28.82,19.77,27.6,92.9,72.5,93.0,65.5
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,140.0,25733.0,29.98,5.72,19.07,23.53,-5.35,11.53,True,True,41.85,0.83,37.0,69958611700.0,-16.24,33.33,6.7,81.4,81.9,57.9,59.4
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,21.4,9598.0,16.98,1.69,9.96,-6.96,-15.67,-38.24,False,False,44.71,0.94,38.44,18518534580.0,-38.24,6.47,31.6,39.8,44.0,33.3,34.6
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,84.6,191106.0,17.89,3.08,17.22,2.55,-17.86,32.6,True,True,55.67,0.69,48.19,138515069000.0,-34.27,51.07,19.1,76.1,55.1,73.7,56.4
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.5,5482.0,6.31,0.9,14.29,-6.37,-15.05,-17.2,False,False,54.17,0.49,28.3,2081552488.0,-23.47,6.84,80.2,61.1,48.9,9.6,50.5
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,75.2,32072.0,18.03,2.4,13.29,-0.53,1.15,16.36,False,True,30.63,0.77,33.95,90084862080.0,-8.32,34.81,23.6,55.8,77.5,65.8,58.1
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,31.7,132600.0,23.83,2.25,9.45,-10.45,-11.08,7.9,True,False,46.94,0.97,47.28,78714417630.0,-30.71,27.34,21.8,36.3,49.6,62.3,37.9
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,13.95,21039.0,7.3,1.18,16.1,-8.52,-6.38,-15.45,False,False,37.5,0.71,30.98,23004388790.0,-25.99,1.82,69.4,69.9,56.3,36.8,56.7
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,47.1,10091.0,6.79,1.63,24.04,-8.69,-18.55,-16.47,True,False,53.17,0.75,34.97,33799652465.0,-30.94,7.29,59.2,91.2,37.5,45.6,54.9
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.7,1771.0,5.36,0.66,12.26,-26.0,-31.48,-52.56,False,False,33.33,0.64,29.9,2909425295.0,-54.32,0.0,90.2,53.1,8.4,14.0,40.1
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,26.3,29861.0,26.04,2.67,10.26,11.13,34.67,8.84,True,True,69.35,0.97,34.86,109718561500.0,-0.75,59.7,16.9,41.6,96.0,70.2,59.1
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,27.45,134141.0,7.71,1.68,21.84,9.36,6.6,10.21,True,True,58.06,0.99,33.07,269607385095.0,-7.58,24.03,54.8,89.4,88.4,91.2,82.7
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.45,3745.0,3.58,0.79,22.13,-25.61,-25.61,-58.98,False,False,45.65,1.03,40.59,11370950850.0,-64.89,5.05,88.5,90.3,13.5,27.2,52.4
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,16.15,10303.0,7.76,0.87,11.21,-24.18,-34.93,-42.02,False,False,51.28,0.97,39.38,20576886480.0,-49.33,4.19,76.2,47.8,6.5,36.0,38.2
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,21.85,215681.0,10.87,1.3,11.94,-6.22,-10.67,-15.02,False,False,61.33,0.72,27.32,427616411097.0,-19.36,7.37,51.1,49.6,59.1,95.6,58.2
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.5,10029.0,7.29,0.4,5.51,-11.02,-7.77,-32.59,False,False,46.43,0.75,28.97,23035051350.0,-34.05,4.48,89.3,17.7,50.7,37.7,48.3
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.05,5838.0,16.74,0.91,5.41,-12.36,-26.97,-29.14,False,False,14.29,0.62,34.73,2334653225.0,-40.05,3.43,53.7,15.9,20.7,11.4,24.1
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,30.8,18482.0,6.05,1.81,29.91,-18.77,-19.51,-16.54,False,False,27.66,0.87,37.4,34330980670.0,-31.79,9.62,58.1,95.6,24.7,46.5,52.0
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,7.07,6579.0,7.44,0.55,7.42,-21.05,-26.86,-38.69,False,False,42.62,0.86,31.45,12958024135.0,-47.46,5.68,85.3,26.5,14.2,28.9,36.7
IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,Dược phẩm,HOSE,38.1,8609.0,16.78,2.54,15.15,-16.22,-31.81,-28.13,False,False,58.06,0.21,23.3,438586570.0,-31.81,8.86,26.3,64.6,13.5,2.6,24.4
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,27.0,32867.0,11.02,0.93,8.48,-12.9,-15.09,-34.39,False,False,48.65,0.98,35.67,34616428710.0,-34.39,0.75,64.2,32.7,36.8,47.4,42.4
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.5,13838.0,28.61,2.1,7.33,0.98,0.39,-3.24,True,True,52.0,0.1,21.1,5541445150.0,-3.42,23.8,19.5,25.7,77.5,18.4,41.2
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,17.0,29234.0,18.09,1.02,5.67,-27.19,-33.98,-52.05,False,False,41.25,0.93,35.62,91514814160.0,-52.58,3.66,46.1,19.5,5.6,66.7,28.3
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.75,2481.0,29.69,0.4,1.36,-6.13,-14.87,-34.03,False,False,47.37,0.68,29.07,8466295780.0,-45.4,0.64,54.9,5.3,50.5,21.9,32.8
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,7.04,2087.0,9.64,0.54,5.58,-15.86,-19.76,-36.09,False,False,46.88,0.82,30.58,6123516574.0,-38.5,4.3,78.2,18.6,27.0,19.3,34.9
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,48.15,139655.0,12.6,3.05,24.18,4.56,22.19,14.63,False,True,37.58,0.4,32.53,151194774670.0,-14.02,26.28,31.2,92.0,89.8,78.1,74.8
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,20.1,212652.0,6.05,1.19,19.64,1.4,-6.36,-8.41,True,False,52.94,0.82,26.95,220094801008.0,-13.46,11.46,72.1,83.2,70.5,87.7,74.1
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,17.1,20319.0,9.94,1.39,14.02,-4.83,-12.16,-35.19,False,False,50.0,1.21,40.93,64608021441.0,-36.84,3.92,48.5,59.3,58.2,54.4,52.0
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,142.0,183037.0,22.43,8.28,36.93,10.59,-0.62,45.16,True,False,81.44,0.53,33.86,53364758600.0,-20.76,45.16,12.0,98.2,83.2,51.8,58.2
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.75,3786.0,11.93,1.24,10.41,-7.61,-4.17,-4.17,False,False,49.28,0.45,30.22,1417700280.0,-17.63,10.01,52.4,42.5,63.3,7.9,42.3
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,68.7,114950.0,24.11,2.8,11.62,-3.24,-5.89,-17.23,True,False,63.01,0.82,28.58,282038792135.0,-22.37,7.51,17.3,48.7,67.2,92.1,50.3
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,72.9,128340.0,15.28,3.3,21.56,-3.73,-14.41,-1.29,False,False,50.39,1.13,35.1,190691810060.0,-20.99,16.95,24.1,88.5,53.9,83.3,56.1
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,10.65,6624.0,24.2,0.63,2.58,-11.92,-18.08,-34.55,False,False,51.72,0.78,32.33,15054519810.0,-41.13,2.4,55.0,8.0,34.2,31.6,30.2
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,24.8,14044.0,17.1,0.79,4.64,-4.43,-5.86,-37.02,True,False,61.4,0.97,39.82,51753313710.0,-37.02,24.0,54.1,14.2,66.7,50.9,44.7
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,20.8,7542.0,5.99,1.27,21.12,-6.94,-21.06,-2.97,False,False,33.33,0.66,30.53,10837659040.0,-28.03,1.71,68.3,86.7,38.6,26.3,53.3
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,12.85,37875.0,14.44,0.53,3.66,-1.15,24.46,-20.15,False,False,40.54,0.88,47.47,144665503970.0,-32.61,31.57,67.4,9.7,85.8,76.3,57.7
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.5,6789.0,5.75,0.72,12.59,-18.86,-24.72,-25.52,False,False,31.15,0.54,29.27,8704987050.0,-30.9,0.0,86.9,54.0,17.5,22.8,43.7
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,20.45,11043.0,8.08,1.29,15.98,2.51,-23.41,-12.58,False,False,50.68,0.76,43.77,28803893115.0,-34.77,15.86,60.1,69.0,46.3,42.1,51.9
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,12.0,16115.0,40.0,4.23,10.56,-20.0,-21.57,-52.19,False,False,48.84,1.09,38.42,62928025330.0,-54.37,7.62,6.7,44.2,21.4,52.6,25.4
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,38.55,5069.0,22.68,1.75,7.72,14.07,53.76,74.3,True,True,53.1,1.03,49.61,14604832300.0,-4.46,92.97,25.8,30.1,97.2,30.7,52.1
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,32.78,8414.0,8.67,1.09,12.61,-49.18,-45.64,-42.09,False,False,8.38,0.68,59.22,24097627280.0,-54.03,0.0,67.8,54.9,1.9,38.6,36.7
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,19.4,1907.0,114.12,1.28,1.12,-8.06,-30.22,-29.2,False,False,28.57,1.0,48.13,2374047280.0,-47.71,9.6,24.3,3.5,25.3,12.3,14.5
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,35.5,50188.0,16.82,1.72,10.23,-7.72,-33.38,0.47,True,False,22.47,0.69,46.53,150872492520.0,-47.09,12.63,31.6,40.7,24.0,77.2,36.7
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,38.2,38379.0,2.27,0.48,21.3,-38.39,-51.85,-32.56,False,False,60.98,0.91,46.49,202911677365.0,-54.88,24.23,98.2,87.6,2.1,86.0,61.6
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.85,40649.0,16.27,1.15,7.09,-5.51,-5.17,-3.73,False,False,30.77,0.75,33.94,83553920250.0,-22.36,17.78,48.4,23.0,67.4,64.0,47.8
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.87,3238.0,17.06,0.64,3.73,-8.46,-11.3,-15.01,False,False,32.43,0.23,16.15,1170159411.0,-20.45,0.57,60.1,10.6,51.9,5.3,32.9
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,30.65,3968.0,4.95,0.73,14.76,-15.3,-23.64,-9.91,False,False,42.13,0.64,28.34,3166040050.0,-31.03,0.0,87.8,62.4,22.6,14.9,46.0
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,18.5,18316.0,15.55,0.64,4.13,2.4,-25.06,39.39,False,False,50.0,0.73,45.62,70708306200.0,-31.39,63.36,62.8,11.5,42.8,58.8,40.8
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,38.7,19536.0,10.87,1.32,12.12,0.26,-14.0,17.93,True,True,65.96,0.74,47.23,106457090800.0,-29.12,46.79,50.3,52.2,59.3,69.3,59.9
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,21.75,10221.0,9.84,1.18,11.97,9.57,-13.79,30.38,True,True,66.67,0.65,44.13,101433809770.0,-22.07,44.13,60.0,50.4,66.5,68.4,64.2
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,45.5,35316.0,9.74,1.18,12.08,-10.08,-13.37,-20.88,False,False,51.69,0.43,23.29,12442945362.0,-27.02,3.76,60.4,51.3,44.9,28.1,44.8
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,44.85,58292.0,13.0,2.72,20.92,-1.36,7.0,5.67,True,True,34.41,0.53,28.64,30100349018.0,-10.73,13.59,32.1,85.8,81.8,43.0,64.8
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,23.05,18672.0,25.33,1.84,7.25,5.25,6.23,-0.27,True,True,37.25,0.22,19.23,27211329975.0,-9.17,18.61,22.6,24.8,86.3,40.4,48.4
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,42.95,5143.0,5.43,2.61,48.06,-9.63,-15.37,-21.45,False,False,21.92,0.35,18.63,4270923798.0,-23.35,0.82,54.8,100.0,40.0,17.5,51.5
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.75,76807.0,4.52,0.73,16.17,-13.92,-19.18,-33.77,False,False,54.05,0.79,27.4,542017208910.0,-34.5,4.91,88.3,70.8,29.5,97.4,65.1
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,14.9,16280.0,9.93,1.05,10.62,-18.58,-14.37,-44.81,False,False,53.33,1.4,48.12,167819644890.0,-45.62,4.2,62.7,45.1,34.0,81.6,50.3
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.8,15766.0,56.8,5.18,9.12,15.92,16.04,-19.89,True,True,82.64,0.49,33.41,2190932105.0,-30.14,20.59,4.4,35.4,94.7,10.5,43.1
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,18.0,47938.0,9.28,1.27,13.66,24.14,30.69,3.31,True,True,78.64,0.45,24.14,37917699580.0,-1.37,33.1,57.6,58.4,97.5,48.2,71.1
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,21.0,72117.0,12.28,1.32,10.77,-0.1,-13.15,-26.97,True,False,69.74,1.17,36.22,419278204630.0,-30.42,19.42,47.4,46.0,60.5,93.9,56.4
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,78.0,122350.0,24.76,2.46,9.92,9.4,17.65,39.29,True,True,61.48,0.76,38.21,244366112885.0,0.0,69.57,19.1,38.9,92.5,88.6,61.4
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,18.45,5238.0,9.61,1.04,10.79,-22.15,-38.91,-47.44,False,False,40.54,0.82,34.58,9097334362.0,-50.0,7.58,64.9,46.9,6.7,23.7,32.7
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,32.4,231720.0,9.05,1.35,14.89,5.02,6.37,-14.03,True,True,60.13,1.06,31.59,533039731450.0,-19.9,15.27,55.0,63.7,85.8,96.5,76.8
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,12.1,15551.0,14.07,0.6,4.29,-11.27,-9.15,-39.11,True,False,70.63,1.22,45.7,68315535215.0,-45.94,21.0,67.4,12.4,49.8,57.0,44.1
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,7.99,1707.0,,0.78,-5.44,-13.34,-27.03,-43.46,False,False,15.09,0.38,22.35,666540045.0,-44.13,1.65,65.3,1.8,18.8,4.4,22.1
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.45,45494.0,5.41,0.95,17.51,-8.83,-12.16,-26.35,False,False,52.94,0.94,28.55,83724636045.0,-26.35,3.96,81.4,77.0,49.0,64.9,64.7
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,25.9,2448.0,18.5,1.37,7.43,-11.9,-29.33,-28.87,False,False,51.47,0.63,33.36,2615677890.0,-39.84,9.51,31.5,27.4,19.3,13.2,20.6
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,59.0,500505.0,14.01,2.2,15.67,-3.42,-1.5,-11.22,True,False,56.94,0.74,27.65,258344326770.0,-21.72,9.26,34.7,67.3,71.6,90.4,60.6
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,15.45,14449.0,2.72,0.89,32.59,-11.28,-18.36,-32.86,False,False,40.0,0.82,35.69,33219206600.0,-39.2,2.32,87.6,97.3,34.2,44.7,63.2
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,21.3,31445.0,11.51,0.7,6.12,-8.97,-22.14,-36.11,False,False,51.69,1.07,38.15,200355833270.0,-36.11,15.45,69.7,20.4,32.1,85.1,46.4
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,31.6,6416.0,7.28,0.99,13.53,-11.36,-20.45,-29.82,False,False,29.03,0.44,20.94,1359972675.0,-34.08,1.61,75.1,57.5,30.7,7.0,42.3
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,11.6,4080.0,12.75,0.99,7.78,-16.25,-26.35,-52.85,False,False,46.34,1.08,40.11,8248466640.0,-52.85,3.57,59.1,31.0,17.9,20.2,30.0
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,41.5,20803.0,13.26,2.15,16.24,4.79,-3.89,-25.32,True,False,60.53,0.95,37.4,13175898900.0,-25.32,18.91,36.5,71.7,77.5,29.8,53.1
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,51.6,13737.0,8.16,1.21,14.76,-9.47,-12.54,-8.26,False,False,25.0,0.59,30.7,20218325340.0,-25.43,0.39,64.3,62.4,46.7,35.1,50.3
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,73.1,581610.0,7.17,1.26,17.6,5.06,58.31,51.82,True,True,66.39,1.77,54.81,560456123195.0,-7.43,74.7,65.9,77.9,93.9,98.2,86.0
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,13.7,59230.0,6.4,0.99,15.51,-5.95,-7.19,-28.88,False,False,66.69,0.87,25.34,63429358615.0,-28.88,6.02,76.9,66.4,62.3,53.5,62.8
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,247.7,1441028.0,167.36,12.87,7.69,26.38,69.66,296.32,True,True,82.36,1.64,52.61,1419369587525.0,-3.28,296.32,0.9,29.2,100.0,100.0,58.3
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.7,801.0,7.76,0.52,6.69,-6.36,-12.17,-22.14,False,False,58.54,0.39,19.21,413815723.0,-24.35,1.15,85.5,21.2,54.6,1.8,42.7
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,13.8,42758.0,3.91,0.65,16.64,-14.01,-15.26,-52.34,True,False,70.11,1.47,49.8,573602534305.0,-56.67,23.31,92.9,74.3,34.9,99.1,69.2
