symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,Điện/Nước,HOSE,41.4,9666.0,9.18,1.52,16.59,-4.92,0.38,-10.24,False,False,47.5,0.26,20.32,922801500.0,-13.28,3.65,52.1,73.2,65.3,4.4,49.5
CEO,Công ty Cổ phần Tập đoàn C.E.O,Khác,HNX,11.6,9816.0,37.42,1.06,2.83,-21.62,-22.57,-48.71,False,False,30.3,1.4,55.01,76870552610.0,-61.89,7.41,35.5,8.9,14.0,60.2,24.1
CII,Công ty cổ phần Đầu tư Hạ tầng Kỹ thuật T.P Hồ Chí Minh,Khác,HOSE,12.9,12835.0,61.43,0.83,1.34,-25.86,-22.52,-43.79,False,False,17.65,1.09,49.48,119176610000.0,-57.5,1.98,39.7,4.5,10.6,69.0,24.8
CMG,Công ty Cổ phần Tập đoàn Công nghệ CMC,Công nghệ,HOSE,22.8,6742.0,14.9,1.57,10.54,-15.87,-19.01,-39.57,False,False,36.67,0.6,27.26,2992682750.0,-40.14,1.33,35.9,43.8,26.2,14.2,28.0
CTD,Công ty Cổ phần Xây dựng Coteccons,Xây dựng,HOSE,58.5,9214.0,9.48,0.67,7.07,-16.79,-24.45,-20.22,False,False,28.77,0.9,38.39,13334122000.0,-36.95,6.17,73.3,22.3,15.8,28.3,32.7
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng,HOSE,30.7,272231.0,6.9,1.34,19.37,-8.04,-7.08,-11.23,False,False,42.59,0.94,27.89,238246795000.0,-24.88,6.78,62.6,82.1,51.7,86.7,65.4
CTR,Tổng Công ty Cổ phần Công trình Viettel,Xây dựng,HOSE,72.5,9917.0,13.84,4.01,29.0,-1.37,1.78,-6.94,False,False,30.26,0.59,30.88,14155015500.0,-23.47,9.19,24.3,94.6,73.5,30.1,54.0
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Thực phẩm đồ uống,HOSE,15.9,9006.0,4.06,0.76,18.7,-15.2,-19.04,-35.29,False,False,23.26,0.77,28.64,27668388750.0,-37.74,1.27,87.5,80.4,26.5,41.6,56.2
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Hóa chất/Phân bón,HOSE,34.5,23982.0,9.45,1.71,18.04,2.94,-19.53,-4.47,True,False,65.57,0.49,39.48,113548947500.0,-27.31,19.38,47.6,79.5,46.9,66.4,55.4
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Hóa chất/Phân bón,HOSE,35.45,20014.0,4.43,0.89,20.18,-15.14,-18.54,-54.82,False,False,41.54,0.65,46.71,34197135770.0,-55.36,18.8,83.9,83.9,28.7,46.0,57.5
DGW,Công ty cổ phần Thế giới số,Bán lẻ,HOSE,46.55,10008.0,18.69,2.96,15.85,18.6,12.72,9.61,True,True,72.69,0.94,41.11,90981010500.0,-14.86,40.42,18.9,67.9,90.4,63.7,63.2
DHG,Công ty Cổ phần Dược Hậu Giang,Dược phẩm,HOSE,90.6,13035.0,13.9,2.86,20.61,2.48,0.45,-1.52,True,False,45.73,0.21,11.23,720699485.0,-6.99,6.0,27.2,84.8,73.5,3.5,47.6
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,BĐS dân dụng,HOSE,9.95,11469.0,12.28,0.67,5.48,-15.63,-21.88,-52.35,False,False,19.39,1.04,42.02,49891488975.0,-57.13,8.84,66.5,17.0,22.3,50.4,35.5
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,Hóa chất/Phân bón,HOSE,23.1,19514.0,14.62,1.38,9.46,7.03,-14.33,-7.08,True,False,47.44,0.52,36.26,84911978750.0,-27.44,12.4,39.0,37.5,56.5,61.9,45.0
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Khác,HOSE,10.6,16630.0,46.09,0.68,1.48,-14.52,-11.8,-47.23,False,False,16.67,0.99,41.95,122881185500.0,-48.36,6.32,44.7,6.2,38.2,71.7,35.4
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,HOSE,16.5,42191.0,27.05,1.18,4.37,-20.48,-25.51,-38.09,False,False,37.78,1.13,35.31,71481952000.0,-38.43,3.12,34.2,13.4,13.5,57.5,24.2
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,Công nghệ,HOSE,13.5,1987.0,11.25,1.07,9.49,-11.38,-16.02,-36.28,False,False,45.74,0.55,32.81,3675989180.0,-46.0,3.85,57.2,38.4,35.9,15.0,35.7
FPT,Công ty Cổ phần FPT,Công nghệ,HOSE,66.1,130659.0,11.97,3.08,25.71,2.7,-2.24,-27.69,True,False,52.09,0.75,32.35,426685588650.0,-30.53,16.9,31.7,92.9,71.0,93.8,66.3
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ,HOSE,140.1,25733.0,30.0,5.72,19.07,14.21,-6.9,11.02,True,True,46.2,0.82,37.75,55740059500.0,-16.18,33.43,7.2,81.2,70.3,53.1,55.2
FTS,Công ty Cổ phần Chứng khoán FPT,Chứng khoán,HOSE,20.55,9598.0,16.31,1.62,9.96,-24.17,-7.09,-38.39,False,False,27.17,0.95,38.58,14872973250.0,-38.39,2.24,33.2,40.2,34.9,31.0,32.0
GAS,Tổng Công ty Khí Việt Nam-CTCP,Dầu khí,HOSE,84.8,191106.0,17.93,3.09,17.22,10.04,8.13,38.51,True,True,57.86,0.71,48.77,147707171715.0,-32.2,55.82,18.9,75.9,85.5,77.9,66.2
GEG,Công ty Cổ phần Điện Gia Lai,Điện/Nước,HOSE,12.2,5482.0,6.16,0.88,14.29,-9.96,-20.19,-21.89,False,False,26.32,0.48,28.06,2022894000.0,-25.31,4.27,80.3,61.6,30.8,9.7,45.3
GMD,Công ty Cổ phần Gemadept,Vận tải/Cảng,HOSE,77.8,32072.0,18.66,2.48,13.29,3.73,8.33,9.67,True,True,51.25,0.75,33.15,60416619000.0,-5.15,39.47,22.9,56.2,81.8,54.9,57.3
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,Khác,HOSE,32.15,132600.0,24.17,2.28,9.45,-4.46,12.02,13.23,True,False,54.21,0.98,47.56,71727918750.0,-29.73,29.15,21.5,36.6,75.6,58.4,45.0
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Khác,HOSE,14.0,21039.0,7.33,1.18,16.1,-6.67,-7.89,-10.26,False,False,44.0,0.68,30.15,22825472500.0,-25.73,2.94,64.9,69.6,52.2,38.1,54.4
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải/Cảng,HOSE,48.95,10091.0,7.05,1.7,24.04,-3.67,-2.0,-10.29,True,False,56.74,0.78,35.28,32759486000.0,-28.23,11.5,57.1,91.1,65.7,45.1,62.7
HBC,Công ty cổ phần Tập đoàn Xây dựng Hoà Bình,Khác,HOSE,3.5,1771.0,5.07,0.62,12.26,-28.57,-33.96,-54.55,False,False,25.0,0.64,30.46,2706778555.0,-55.13,0.0,90.6,53.6,5.1,13.3,39.2
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Chứng khoán,HOSE,25.5,29861.0,25.25,2.59,10.26,9.54,49.75,12.01,True,True,43.82,0.96,34.75,95904769000.0,-3.77,54.85,18.2,42.0,95.8,64.6,58.5
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,Ngân hàng,HOSE,28.0,134141.0,7.87,1.72,21.84,8.95,15.23,18.28,True,True,66.0,0.98,32.76,315688241750.0,-5.72,26.52,52.6,89.3,90.1,91.2,82.6
HDC,Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu,BĐS dân dụng,HOSE,11.75,3745.0,3.67,0.81,22.13,-22.7,-21.44,-56.58,False,False,44.44,0.99,39.83,11268612750.0,-63.97,7.8,87.7,90.2,17.5,27.4,53.4
HDG,Công ty Cổ phần Tập đoàn Hà Đô,BĐS dân dụng,HOSE,16.2,10303.0,7.79,0.87,11.21,-22.49,-40.3,-42.3,False,False,42.86,0.91,37.89,18590185250.0,-49.17,4.52,75.1,48.2,7.8,35.4,38.3
HPG,Công ty cổ phần Tập đoàn Hòa Phát,Thép,HOSE,21.05,215681.0,10.47,1.25,11.94,-10.43,-9.14,-19.11,False,False,42.47,0.73,27.15,404430032750.0,-20.34,3.44,52.5,50.0,44.4,92.9,53.8
HSG,Công ty Cổ phần Tập đoàn Hoa Sen,Thép,HOSE,10.1,10029.0,7.01,0.39,5.51,-14.04,-8.5,-33.35,False,False,17.65,0.73,28.36,24949535250.0,-33.35,0.5,90.1,17.9,42.7,39.8,46.5
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,VLXD,HOSE,12.55,5838.0,17.43,0.94,5.41,-5.88,-10.77,-28.36,True,False,59.21,0.61,33.87,2443798005.0,-35.85,10.68,48.8,16.1,49.2,12.4,31.5
IDC,Tổng công ty IDICO - Công ty Cổ phần,BĐS KCN,HNX,33.6,18482.0,6.6,1.97,29.91,-5.53,-13.77,-5.52,True,False,64.29,0.86,37.42,41645230105.0,-25.59,19.58,56.2,95.5,45.3,47.8,57.9
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,BĐS dân dụng,HOSE,6.85,6579.0,7.21,0.53,7.42,-24.07,-28.43,-48.18,False,False,24.44,0.84,29.9,8770916500.0,-49.09,2.39,85.6,26.8,9.2,24.8,34.6
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,BĐS KCN,HOSE,26.0,32867.0,10.61,0.9,8.48,-11.11,-5.97,-29.16,False,False,13.79,0.96,34.86,34317214250.0,-31.58,0.0,64.1,33.0,49.9,46.9,46.3
KDC,Công ty Cổ phần Tập đoàn Kido,Thực phẩm đồ uống,HOSE,51.0,13838.0,28.33,2.08,7.33,2.1,6.14,0.81,True,True,15.38,0.1,20.78,6441992000.0,-4.18,22.6,20.2,25.9,78.6,18.6,41.8
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BĐS dân dụng,HOSE,15.85,29234.0,16.86,0.96,5.67,-27.79,-36.6,-52.54,False,False,23.08,0.93,35.87,86076244250.0,-55.79,3.59,49.5,19.6,4.4,62.8,28.2
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BĐS dân dụng,HOSE,4.57,2481.0,28.56,0.39,1.36,-7.68,-13.45,-35.54,False,False,28.33,0.68,29.18,6799734950.0,-47.47,2.7,55.9,5.4,44.2,20.4,30.9
LCG,Công ty cổ phần LIZEN,Xây dựng,HOSE,6.74,2087.0,9.23,0.52,5.58,-19.57,-22.44,-36.58,False,False,20.55,0.77,29.23,5836315950.0,-41.13,0.9,80.9,18.8,16.8,17.7,32.4
LPB,Ngân hàng Thương mại cổ phần Lộc Phát Việt Nam,Ngân hàng,HOSE,47.3,139655.0,12.38,2.99,24.18,-14.77,19.46,10.25,False,True,43.48,0.4,32.57,121869207250.0,-15.54,24.05,30.1,92.0,67.6,70.8,66.5
MBB,Ngân hàng Thương mại cổ phần Quân đội,Ngân hàng,HOSE,20.0,212652.0,6.02,1.18,19.64,0.69,-2.46,-6.83,True,False,40.0,0.81,26.84,246721507500.0,-13.89,10.9,70.7,83.0,68.3,87.6,73.0
MBS,Công ty cổ phần Chứng khoán MB,Ngân hàng,HNX,16.6,20319.0,9.65,1.35,14.02,-12.23,-4.67,-32.15,False,False,29.63,1.19,40.21,51567141495.0,-38.68,1.22,51.2,59.8,50.4,52.2,50.2
MCH,Công ty Cổ phần Hàng tiêu dùng Masan,Khác,HOSE,141.7,183037.0,22.39,8.27,36.93,12.34,-2.51,38.93,True,False,48.54,0.52,33.46,96619418000.0,-20.93,38.93,12.2,98.2,75.2,65.5,58.3
MIG,Tổng Công ty cổ phần Bảo hiểm Quân đội,Bảo hiểm,HOSE,15.8,3786.0,11.97,1.25,10.41,-5.5,-10.3,-3.32,False,False,47.69,0.45,31.09,1478220005.0,-17.37,10.36,49.6,42.9,50.4,8.0,37.7
MSN,Công ty Cổ phần Tập đoàn MaSan,Thực phẩm đồ uống,HOSE,69.8,114950.0,24.49,2.85,11.62,-2.38,-3.19,-16.9,True,False,54.55,0.82,28.1,282248029500.0,-20.86,9.23,17.0,49.1,63.9,89.4,48.8
MWG,Công ty cổ phần Đầu tư Thế giới Di động,Bán lẻ,HOSE,73.2,128340.0,15.35,3.31,21.56,-4.45,-2.19,-5.3,True,False,50.0,1.13,34.73,184006240000.0,-20.66,17.44,22.5,88.4,64.8,83.2,58.9
NKG,Công ty Cổ phần Thép Nam Kim,Thép,HOSE,9.91,6624.0,22.52,0.58,2.58,-16.37,-17.11,-45.22,False,False,13.22,0.79,31.66,15994007800.0,-45.22,0.2,56.6,8.0,28.8,34.5,29.6
NLG,Công ty cổ phần Đầu tư Nam Long,BĐS dân dụng,HOSE,23.2,14044.0,16.0,0.74,4.64,-9.02,-16.15,-36.36,False,False,36.27,0.96,39.6,46887260250.0,-40.73,16.0,56.8,14.3,37.9,49.6,36.6
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện/Nước,HOSE,21.2,7542.0,6.11,1.29,21.12,-5.36,-18.15,-3.71,True,False,65.22,0.64,30.17,10091703250.0,-26.64,4.69,66.0,86.6,41.2,25.7,53.3
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,BĐS dân dụng,HOSE,12.3,37875.0,13.82,0.51,3.66,-5.02,-0.2,-12.43,False,False,34.55,0.89,47.47,157148633250.0,-35.5,25.93,68.9,9.8,64.4,79.6,52.3
PAN,Công ty Cổ phần Tập đoàn PAN,Khác,HOSE,18.4,6789.0,5.71,0.72,12.59,-18.76,-13.22,-26.7,False,False,32.61,0.49,27.36,7917709500.0,-29.57,1.1,85.2,54.5,32.0,23.0,47.7
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng,HOSE,21.2,11043.0,8.38,1.34,15.98,-2.53,-18.77,-7.3,True,False,67.27,0.73,43.51,32294608750.0,-32.38,20.11,56.8,68.8,43.4,43.4,50.2
PDR,Công ty cổ phần Phát triển Bất động sản Phát Đạt,Khác,HOSE,11.65,16115.0,38.83,4.1,10.56,-20.75,-23.1,-50.32,False,False,25.0,1.06,37.79,50542874750.0,-55.7,4.48,7.2,44.6,14.2,51.3,23.2
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Bán lẻ,HOSE,44.4,5069.0,26.12,2.02,7.72,23.8,52.01,111.47,True,True,77.54,0.98,49.69,18939631000.0,0.0,122.26,21.5,30.4,98.8,36.3,52.5
PHR,Công ty cổ phần Cao su Phước Hòa,Khác,HOSE,31.65,8414.0,8.37,1.06,12.61,-8.3,0.9,2.49,False,False,29.87,0.68,36.57,14967922720.0,-18.21,19.88,67.1,55.4,63.2,31.9,53.8
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,Khác,HNX,19.0,1907.0,111.76,1.26,1.12,-8.21,-15.56,-33.33,False,False,40.0,1.01,47.99,2345608935.0,-48.79,7.34,23.7,3.6,40.7,11.5,18.8
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,HOSE,36.4,50188.0,17.25,1.76,10.23,-0.25,-5.27,5.91,True,False,51.41,0.7,46.92,197832163000.0,-45.75,15.48,29.6,41.1,64.8,84.1,49.7
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Bán lẻ,HOSE,35.3,38379.0,2.1,0.45,21.3,-46.11,-51.2,-38.32,False,False,23.21,0.91,46.75,210348681250.0,-58.31,14.8,98.2,87.5,1.8,85.0,61.3
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện/Nước,HOSE,12.75,40649.0,16.14,1.14,7.09,-9.57,0.39,0.5,False,False,43.33,0.72,33.29,83577420250.0,-22.96,16.87,45.7,23.2,58.8,61.1,44.0
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Điện/Nước,HOSE,8.78,3238.0,16.88,0.63,3.73,-8.73,-17.56,-15.49,False,False,27.59,0.23,16.12,661852950.0,-21.26,0.34,59.1,10.7,37.5,2.7,27.8
PTB,Công ty Cổ phần Phú Tài,Khác,HOSE,28.25,3968.0,4.56,0.67,14.76,-21.19,-22.18,-18.57,False,False,14.27,0.67,28.46,3736650600.0,-36.43,0.0,88.6,62.9,16.7,15.9,44.8
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,Dầu khí,HOSE,19.0,18316.0,15.97,0.66,4.13,-0.75,-5.35,40.98,True,False,44.78,0.72,45.53,114494671250.0,-29.54,67.77,60.9,11.6,63.9,67.3,48.1
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Dầu khí,HNX,33.2,19536.0,9.33,1.13,12.12,2.68,-2.82,22.81,True,True,54.96,0.73,47.28,120003682551.0,-27.03,51.12,62.3,52.7,69.0,69.9,66.4
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,Dầu khí,HOSE,23.1,10221.0,10.45,1.25,11.97,15.21,19.86,39.61,True,True,67.79,0.65,44.65,137687691000.0,-17.23,53.07,52.9,50.9,94.0,76.1,71.9
REE,Công ty Cổ phần Cơ điện lạnh,Điện/Nước,HOSE,47.3,35316.0,10.13,1.22,12.08,-5.96,-17.96,-17.13,True,False,72.53,0.45,23.34,15894220250.0,-24.14,7.87,54.7,51.8,40.4,33.6,42.9
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,Thực phẩm đồ uống,HOSE,44.2,58292.0,12.81,2.68,20.92,-1.17,4.75,5.25,False,False,43.22,0.54,28.75,23394973500.0,-12.03,11.95,31.9,85.7,75.9,38.9,56.3
SBT,Công ty cổ phần Thành Thành Công - Biên Hòa,Thực phẩm đồ uống,HOSE,22.7,18672.0,24.95,1.81,7.25,5.83,14.31,0.26,True,True,45.71,0.22,19.36,27687633500.0,-10.55,16.81,23.7,25.0,86.9,42.5,49.4
SCS,Công ty cổ phần Dịch vụ Hàng hóa Sài Gòn,Khác,HOSE,44.65,5143.0,5.64,2.71,48.06,-4.54,-8.78,-18.75,True,False,56.84,0.35,18.85,4150219000.0,-20.32,4.81,53.1,100.0,53.5,16.8,54.9
SHB,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội,Ngân hàng,HOSE,11.7,76807.0,4.5,0.73,16.17,-14.29,-17.85,-33.5,False,False,41.94,0.77,26.69,519758664250.0,-34.78,4.46,87.0,70.5,31.7,96.5,65.2
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,Chứng khoán,HNX,14.1,16280.0,9.4,1.0,10.62,-22.95,-8.44,-44.27,False,False,27.59,1.37,46.96,127362798965.0,-48.54,0.71,65.0,45.5,34.7,73.5,49.8
SJS,Công ty Cổ phần SJ Group,Khác,HOSE,56.3,15766.0,56.3,5.13,9.12,17.29,16.8,-28.64,True,True,25.53,0.54,30.51,1871149500.0,-28.64,19.53,4.5,35.7,93.3,8.8,42.4
SSB,Ngân hàng Thương mại cổ phần Đông Nam Á,Ngân hàng,HOSE,20.5,47938.0,10.57,1.44,13.66,35.31,47.07,23.54,True,True,59.66,0.43,28.47,74834214000.0,-14.94,51.58,46.7,58.9,98.4,59.3,70.4
SSI,Công ty cổ phần Chứng khoán SSI,Chứng khoán,HOSE,20.85,72117.0,12.19,1.31,10.77,-2.3,0.71,-28.03,True,False,49.25,1.18,35.96,451514838250.0,-30.91,18.57,46.6,46.4,70.6,94.7,59.4
STB,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Ngân hàng,HOSE,76.9,122350.0,24.41,2.42,9.92,8.01,26.48,34.91,True,True,59.84,0.74,38.09,257330165500.0,-1.66,67.17,20.6,39.3,93.1,88.5,62.1
SZC,Công ty cổ phần Sonadezi Châu Đức,BĐS KCN,HOSE,18.1,5238.0,9.43,1.02,10.79,-15.2,-31.24,-43.96,False,False,35.35,0.83,34.11,6667777790.0,-48.29,11.26,64.1,47.3,15.4,19.5,34.4
TCB,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank),Ngân hàng,HOSE,33.15,231720.0,9.26,1.38,14.89,2.0,13.39,-10.45,True,True,58.54,1.05,31.71,548048176750.0,-18.04,17.93,53.0,64.3,82.5,98.2,75.7
TCH,Công ty cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,BĐS dân dụng,HOSE,11.55,15551.0,13.43,0.58,4.29,-12.38,-20.34,-36.48,True,False,42.0,1.2,45.2,67604062880.0,-48.4,15.5,67.8,12.5,27.8,56.6,37.5
TNH,Công ty Cổ phần Bệnh viện Quốc tế Thái Nguyên,Khác,HOSE,6.67,1707.0,,0.65,-5.44,-24.89,-34.93,-52.21,False,False,3.66,0.36,23.61,1033788050.0,-53.36,0.76,68.8,1.8,6.4,5.3,19.5
TPB,Ngân hàng Thương mại cổ phần Tiên Phong,Ngân hàng,HOSE,14.75,45494.0,5.52,0.97,17.51,-7.81,-6.65,-17.84,True,False,55.81,0.89,27.8,115194968250.0,-22.56,6.12,79.0,76.8,53.5,68.1,65.8
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Khác,HOSE,26.0,2448.0,18.57,1.38,7.43,-8.93,-29.35,-26.33,True,False,32.26,0.6,33.12,2315533750.0,-39.61,9.94,32.7,27.7,22.8,10.6,21.6
VCB,Ngân hàng Thương mại cổ phần Ngoại thương Việt Nam,Ngân hàng,HOSE,58.5,500505.0,13.9,2.18,15.67,-3.3,1.36,-7.01,True,False,48.65,0.73,27.57,308333804000.0,-22.38,8.33,32.3,67.0,70.8,90.3,59.6
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Xây dựng,HOSE,14.25,14449.0,2.51,0.82,32.59,-18.38,-21.96,-41.25,False,False,10.26,0.79,34.72,32383612750.0,-43.23,0.0,87.9,97.3,19.6,44.2,58.8
VCI,Công ty Cổ phần Chứng khoán VIETCAP,Chứng khoán,HOSE,20.2,31445.0,10.92,0.67,6.12,-16.36,-19.21,-35.56,False,False,33.06,1.05,37.93,216451825500.0,-37.37,9.49,69.7,20.5,24.4,85.8,44.2
VCS,Công ty cổ phần VICOSTONE,VLXD,HNX,30.9,6416.0,7.12,0.96,13.53,-13.93,-22.22,-34.68,False,False,40.0,0.45,20.54,1314121095.0,-34.68,0.32,74.2,58.0,23.4,7.1,40.0
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Chứng khoán,HOSE,10.7,4080.0,11.76,0.92,7.78,-25.69,-22.18,-52.44,False,False,26.0,1.07,39.51,6895971250.0,-52.44,2.88,61.8,31.2,12.8,21.2,29.5
VGC,Tổng Công ty Viglacera - CTCP,Khác,HOSE,42.0,20803.0,13.42,2.18,16.24,5.3,3.71,-19.21,True,True,60.4,0.92,37.4,13824439750.0,-22.89,20.34,34.8,71.4,80.7,29.2,59.4
VHC,Công ty Cổ phần Vĩnh Hoàn,Thực phẩm đồ uống,HOSE,50.3,13737.0,7.96,1.17,14.76,-13.87,-12.37,-18.03,False,False,35.71,0.58,29.82,15806435250.0,-27.31,1.72,64.8,62.9,39.1,32.7,47.9
VHM,Công ty cổ phần Vinhomes,BĐS dân dụng,HOSE,68.2,581610.0,6.69,1.18,17.6,-11.25,43.07,36.85,False,True,31.43,1.8,54.83,676532416000.0,-13.63,62.99,68.5,77.7,73.5,99.1,80.7
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Ngân hàng,HOSE,13.55,59230.0,6.33,0.98,15.51,-7.55,-6.29,-23.84,True,False,53.33,0.85,24.75,67566729430.0,-23.84,4.86,75.8,66.1,54.7,55.8,60.5
VIC,Tập đoàn Vingroup - Công ty Cổ phần,Khác,HOSE,236.0,1441028.0,159.46,12.27,7.69,2.39,90.32,225.52,True,True,42.74,1.68,52.48,1433213880500.0,-7.85,225.52,0.9,29.5,91.2,100.0,55.7
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Khác,HOSE,9.74,801.0,7.79,0.52,6.69,-8.0,-9.56,-22.67,False,False,50.82,0.38,18.7,377559450.0,-22.67,1.56,84.7,21.4,47.8,1.8,40.5
VIX,Công ty cổ phần Chứng khoán VIX,Chứng khoán,HOSE,12.95,42758.0,3.67,0.61,16.64,-19.78,-13.12,-56.48,False,False,35.9,1.44,48.69,544859298500.0,-59.34,15.72,94.0,74.1,31.9,97.3,68.2
VJC,Công ty cổ phần Hàng không Vietjet,Hàng không,HOSE,135.0,104183.0,36.19,3.1,8.58,-1.03,14.71,25.54,True,True,69.42,0.66,40.06,156351022500.0,-19.9,37.11,9.9,33.9,82.1,78.8,52.7
VND,Công ty cổ phần Chứng khoán VNDIRECT,Chứng khoán,HOSE,14.75,25270.0,13.41,1.07,8.01,-16.19,0.84,-35.0,False,False,27.4,1.12,39.1,157242633250.0,-36.37,6.13,53.1,32.1,53.5,80.5,50.1
